Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection (km),Number of Lanes,Day of Week,Time of Day,Derived typical travel time,Derived lost time,Derived gained time
3MB-SB,05/07/2019 23:00,2019,7,5,23,0,445,0.75,79.21,161.89,0,2,41,0,0,0,0,82.29,155.18,0,25,few clouds,F,3.548304111,4,6,Late Evening,127.74,34.15,0.00
3MB-SB,06/07/2019 00:00,2019,7,6,0,0,352,0.8,90.46,141.6,0,2,21,0,0,0,0,84.73,150.76,0,25,few clouds,E,3.548137722,4,7,Late Night,127.73,13.87,0.00
3MB-SB,06/07/2019 01:00,2019,7,6,1,0,164,0.84,99.48,128.56,0,2,8,0,0,0,0,89.38,142.91,0,25,few clouds,D,3.547682167,4,7,Late Night,127.72,0.84,0.00
3MB-SB,06/07/2019 03:00,2019,7,6,3,0,62,0.89,88.18,146.07,0,2,26,0,0,0,0,90.03,141.86,0,25,few clouds,E,3.547374833,4,7,Late Night,127.71,18.36,0.00
3MB-SB,06/07/2019 05:00,2019,7,6,5,0,81,1.27,76.5,169.37,0,2,49,0,0,0,0,86.34,147.91,0,25,scattered clouds,F,3.561075028,4,7,Early Morning,128.20,41.17,0.00
3MB-SB,06/07/2019 06:00,2019,7,6,6,0,242,0.39,72.3,178.71,0,2,58,0,0,0,0,77.41,165.61,0,25,light rain,F,3.548911833,4,7,Early Morning,127.76,50.95,0.00
3MB-SB,06/07/2019 07:00,2019,7,6,7,0,455,0.59,76.63,168.77,0,2,48,0,0,0,0,73.91,172.86,0,24,scattered clouds,F,3.548677556,4,7,Early Morning,127.75,41.02,0.00
3MB-SB,06/07/2019 08:00,2019,7,6,8,0,608,0.51,84.14,153.14,0,2,33,0,0,0,0,77.08,165.74,0,24,scattered clouds,E,3.5475315,4,7,Early Morning,127.71,25.43,0.00
3MB-SB,06/07/2019 09:00,2019,7,6,9,0,739,0.6,70.48,183.24,0,3,3,0,0,0,0,73.83,172.98,0,24,scattered clouds,F,3.547928,4,7,Late Morning,127.73,55.51,0.00
3MB-SB,06/07/2019 10:00,2019,7,6,10,0,835,0.59,80.34,159.75,0,2,39,0,0,0,0,72.72,175.64,0,25,scattered clouds,F,3.547354583,4,7,Late Morning,127.70,32.05,0.00
3MB-SB,06/07/2019 11:00,2019,7,6,11,0,828,0.68,79.57,160.95,0,2,40,0,0,0,0,75.65,168.81,0,27,few clouds,F,3.547234167,4,7,Late Morning,127.70,33.25,0.00
3MB-SB,06/07/2019 12:00,2019,7,6,12,0,893,0.57,79,162.02,0,2,42,0,0,0,0,75.14,169.95,0,28,scattered clouds,F,3.546988917,4,7,Early Afternoon,127.69,34.33,0.00
3MB-SB,06/07/2019 13:00,2019,7,6,13,0,861,0.59,80.6,158.93,0,2,38,0,0,0,0,76.43,167.07,0,28,broken clouds,F,3.547793,4,7,Early Afternoon,127.72,31.21,0.00
3MB-SB,06/07/2019 14:00,2019,7,6,14,0,929,0.73,78.6,162.78,0,2,42,0,0,0,0,77.67,164.44,0,29,broken clouds,F,3.547234167,4,7,Early Afternoon,127.70,35.08,0.00
3MB-SB,06/07/2019 15:00,2019,7,6,15,0,854,0.56,81.03,157.86,0,2,37,0,0,0,0,80.34,158.95,0,29,broken clouds,F,3.547162306,4,7,Late Afternoon,127.70,30.16,0.00
3MB-SB,06/07/2019 16:00,2019,7,6,16,0,1774,0,84.8,150.84,0,2,30,0,0,0,0,80.47,158.69,0,29,broken clouds,E,3.54714875,4,7,Late Afternoon,127.70,23.14,0.00
3MB-SB,06/07/2019 17:00,2019,7,6,17,0,1630,0,81.04,157.75,0,2,37,0,0,0,0,81.31,157.05,0,29,broken clouds,F,3.547443,4,7,Late Afternoon,127.71,30.04,0.00
3MB-SB,06/07/2019 18:00,2019,7,6,18,0,952,0.49,81.25,157.64,0,2,37,0,0,0,0,81.54,156.62,0,29,broken clouds,F,3.548106083,4,7,Evening,127.73,29.91,0.00
3MB-SB,06/07/2019 19:00,2019,7,6,19,0,881,0.59,84.52,151.52,0,2,31,0,0,0,0,80.93,157.83,0,28,scattered clouds,E,3.547328,4,7,Evening,127.70,23.82,0.00
3MB-SB,06/07/2019 20:00,2019,7,6,20,0,881,0.87,78.05,164.15,0,2,44,0,0,0,0,77.34,165.12,0,27,scattered clouds,F,3.5477345,4,7,Evening,127.72,36.43,0.00
3MB-SB,06/07/2019 21:00,2019,7,6,21,0,785,0.83,77.75,165.51,0,2,45,0,0,0,0,79.62,160.41,0,27,few clouds,F,3.546938222,4,7,Late Evening,127.69,37.82,0.00
3MB-SB,06/07/2019 22:00,2019,7,6,22,0,617,0.82,79.68,160.53,0,2,40,0,0,0,0,81.44,156.79,0,27,few clouds,F,3.547686722,4,7,Late Evening,127.72,32.81,0.00
3MB-SB,06/07/2019 23:00,2019,7,6,23,0,395,0.57,78.61,163.19,0,2,43,0,0,0,0,82.82,154.21,0,27,few clouds,F,3.547224083,4,7,Late Evening,127.70,35.49,0.00
3MB-SB,07/07/2019 00:00,2019,7,7,0,0,303,0.19,83.71,152.79,0,2,32,0,0,0,0,87.09,146.63,0,26,few clouds,E,3.546930667,4,1,Late Night,127.69,25.10,0.00
3MB-SB,07/07/2019 01:00,2019,7,7,1,0,221,0,85.49,149.41,0,2,29,0,0,0,0,89.72,142.32,0,26,few clouds,E,3.547592,4,1,Late Night,127.71,21.70,0.00
3MB-SB,07/07/2019 03:00,2019,7,7,3,0,49,0.61,106.62,120.46,0,2,0,0,0,0,0,89.36,142.92,0,26,broken clouds,A,3.550449083,4,1,Late Night,127.82,0.00,7.36
3MB-SB,07/07/2019 06:00,2019,7,7,6,0,130,0.71,72.28,179.91,0,2,59,0,0,0,0,78.69,162.43,0,25,few clouds,F,3.551971333,4,1,Early Morning,127.87,52.04,0.00
3MB-SB,07/07/2019 07:00,2019,7,7,7,0,286,0.79,75.88,169.46,0,2,49,0,0,0,0,77.46,165.08,0,25,few clouds,F,3.547827,4,1,Early Morning,127.72,41.74,0.00
3MB-SB,07/07/2019 08:00,2019,7,7,8,0,418,0.75,86.14,148.99,0,2,28,0,0,0,0,81.81,156.12,0,25,few clouds,E,3.547945139,4,1,Early Morning,127.73,21.26,0.00
3MB-SB,07/07/2019 09:00,2019,7,7,9,0,533,0.48,82.32,156.01,0,2,36,0,0,0,0,82.25,155.29,0,26,few clouds,E,3.5474625,4,1,Late Morning,127.71,28.30,0.00
3MB-SB,07/07/2019 10:00,2019,7,7,10,0,955,0,86.83,148.07,0,2,28,0,0,0,0,82.26,155.25,0,27,scattered clouds,E,3.547284167,4,1,Late Morning,127.70,20.37,0.00
3MB-SB,07/07/2019 11:00,2019,7,7,11,0,1000,0,89.61,142.83,0,2,22,0,0,0,0,85.62,149.15,0,28,scattered clouds,E,3.5476875,4,1,Late Morning,127.72,15.11,0.00
3MB-SB,07/07/2019 12:00,2019,7,7,12,0,561,0.62,89.15,143.81,0,2,23,0,0,0,0,85.86,148.75,0,29,broken clouds,E,3.5483,4,1,Early Afternoon,127.74,16.07,0.00
3MB-SB,07/07/2019 13:00,2019,7,7,13,0,709,0.59,78.98,162.61,0,2,42,0,0,0,0,84,152.07,0,29,broken clouds,F,3.547811556,4,1,Early Afternoon,127.72,34.89,0.00
3MB-SB,07/07/2019 14:00,2019,7,7,14,0,743,0.5,83.57,153.53,0,2,33,0,0,0,0,84.16,151.76,0,29,broken clouds,E,3.54722625,4,1,Early Afternoon,127.70,25.83,0.00
3MB-SB,07/07/2019 15:00,2019,7,7,15,0,705,0.59,84.49,151.43,0,2,31,0,0,0,0,82.35,155.07,0,29,broken clouds,E,3.547107361,4,1,Late Afternoon,127.70,23.73,0.00
3MB-SB,07/07/2019 16:00,2019,7,7,16,0,828,0.61,81.6,157.37,0,2,37,0,0,0,0,84.55,151.03,0,30,broken clouds,F,3.547102944,4,1,Late Afternoon,127.70,29.67,0.00
3MB-SB,07/07/2019 17:00,2019,7,7,17,0,705,0.57,85.7,149.32,0,2,29,0,0,0,0,85.21,149.86,0,29,broken clouds,E,3.548778306,4,1,Late Afternoon,127.76,21.56,0.00
3MB-SB,07/07/2019 18:00,2019,7,7,18,0,1032,0.39,83.17,154.19,0,2,34,0,0,0,0,82.91,154.09,0,29,broken clouds,E,3.548319833,4,1,Evening,127.74,26.45,0.00
3MB-SB,07/07/2019 19:00,2019,7,7,19,0,1363,0,82.38,155.61,0,2,35,0,0,0,0,83.37,153.22,0,28,broken clouds,E,3.547131944,4,1,Evening,127.70,27.91,0.00
3MB-SB,07/07/2019 20:00,2019,7,7,20,0,1125,0.16,79.44,161.52,0,2,41,0,0,0,0,77.5,164.77,0,28,broken clouds,F,3.5472785,4,1,Evening,127.70,33.82,0.00
3MB-SB,07/07/2019 21:00,2019,7,7,21,0,610,0.6,73.77,173.36,0,2,53,0,0,0,0,79.58,160.47,0,27,broken clouds,F,3.547411722,4,1,Late Evening,127.71,45.65,0.00
3MB-SB,07/07/2019 22:00,2019,7,7,22,0,508,0.61,80.87,158.23,0,2,38,0,0,0,0,82.19,155.38,0,25,light rain,F,3.546890667,4,1,Late Evening,127.69,30.54,0.00
3MB-SB,07/07/2019 23:00,2019,7,7,23,0,362,0.51,83.93,152.29,0,2,32,0,0,0,0,85.08,150.08,0,25,light rain,E,3.548266417,4,1,Late Evening,127.74,24.55,0.00
3MB-SB,08/07/2019 00:00,2019,7,8,0,0,181,0.92,81.55,156.84,0,2,36,0,0,0,0,87.33,146.27,0,26,scattered clouds,F,3.54729125,4,2,Late Night,127.70,29.14,0.00
3MB-SB,08/07/2019 01:00,2019,7,8,1,0,85,0.67,88.61,144.18,0,2,24,0,0,0,0,88.59,144.15,0,26,scattered clouds,E,3.547785222,4,2,Late Night,127.72,16.46,0.00
3MB-SB,08/07/2019 05:00,2019,7,8,5,0,139,0.88,75.04,171.65,0,2,51,0,0,0,0,88.67,144.04,0,23,thunderstorm,F,3.659267778,4,2,Early Morning,131.73,39.92,0.00
3MB-SB,08/07/2019 06:00,2019,7,8,6,0,923,0.8,56.45,263.27,0,4,23,0,0,0,0,64.55,204.08,0,23,few clouds,F,3.723938944,4,2,Early Morning,134.06,129.21,0.00
3MB-SB,08/07/2019 07:00,2019,7,8,7,0,905,10.42,18.96,727.29,0,12,7,408.06,0,6,48,31.22,429.41,110.18,23,few clouds,F,3.567592,4,2,Early Morning,128.43,598.86,0.00
3MB-SB,08/07/2019 08:00,2019,7,8,8,0,825,11.21,30.69,696.05,0,11,36,376.82,0,6,16,23.52,546.06,226.83,24,scattered clouds,F,3.78932925,4,2,Early Morning,136.42,559.63,0.00
3MB-SB,08/07/2019 09:00,2019,7,8,9,0,762,1.06,83.68,152.97,0,2,32,0,0,0,0,47.53,287.01,0,25,scattered clouds,E,3.5490625,4,2,Late Morning,127.77,25.20,0.00
3MB-SB,08/07/2019 10:00,2019,7,8,10,0,1076,0.47,79.03,161.92,0,2,41,0,0,0,0,69.25,184.5,0,26,scattered clouds,F,3.547029694,4,2,Late Morning,127.69,34.23,0.00
3MB-SB,08/07/2019 11:00,2019,7,8,11,0,1772,0,76.8,167.33,0,2,47,0,0,0,0,72.59,175.91,0,27,scattered clouds,F,3.547171694,4,2,Late Morning,127.70,39.63,0.00
3MB-SB,08/07/2019 12:00,2019,7,8,12,0,1596,0.12,77.27,165.58,0,2,45,0,0,0,0,70.33,181.57,0,27,broken clouds,F,3.549299389,4,2,Early Afternoon,127.77,37.81,0.00
3MB-SB,08/07/2019 13:00,2019,7,8,13,0,910,0.69,77.6,164.99,0,2,44,0,0,0,0,74.21,172.18,0,28,broken clouds,F,3.547465,4,2,Early Afternoon,127.71,37.28,0.00
3MB-SB,08/07/2019 14:00,2019,7,8,14,0,843,0.56,78.33,163.59,0,2,43,0,0,0,0,78.93,161.8,0,29,scattered clouds,F,3.547675694,4,2,Early Afternoon,127.72,35.87,0.00
3MB-SB,08/07/2019 15:00,2019,7,8,15,0,1411,0.01,79.67,160.68,0,2,40,0,0,0,0,80.35,158.95,0,29,scattered clouds,F,3.54782625,4,2,Late Afternoon,127.72,32.96,0.00
3MB-SB,08/07/2019 16:00,2019,7,8,16,0,1679,0,78.95,163.06,0,2,43,0,0,0,0,81.45,156.81,0,29,scattered clouds,F,3.547255833,4,2,Late Afternoon,127.70,35.36,0.00
3MB-SB,08/07/2019 17:00,2019,7,8,17,0,2126,0,85.23,150.01,0,2,30,0,0,0,0,79.17,161.3,0,29,scattered clouds,E,3.547333333,4,2,Late Afternoon,127.70,22.31,0.00
3MB-SB,08/07/2019 18:00,2019,7,8,18,0,1591,0.39,80.08,160.6,0,2,40,0,0,0,0,80,159.63,0,28,few clouds,F,3.548213278,4,2,Evening,127.74,32.86,0.00
3MB-SB,08/07/2019 19:00,2019,7,8,19,0,1075,5.47,86.06,148.71,0,2,28,0,0,0,0,79.27,161.14,0,27,few clouds,E,3.547362667,4,2,Evening,127.71,21.00,0.00
3MB-SB,08/07/2019 20:00,2019,7,8,20,0,1752,2.72,72.72,177.06,0,2,57,0,0,0,0,75.36,169.46,0,27,scattered clouds,F,3.548197778,4,2,Evening,127.74,49.32,0.00
3MB-SB,08/07/2019 21:00,2019,7,8,21,0,1733,0.01,76.85,166.89,0,2,46,0,0,0,0,77.2,165.46,0,26,scattered clouds,F,3.5475685,4,2,Late Evening,127.71,39.18,0.00
3MB-SB,08/07/2019 22:00,2019,7,8,22,0,1091,0,77.67,164.84,0,2,44,0,0,0,0,76.58,166.77,0,25,few clouds,F,3.548241417,4,2,Late Evening,127.74,37.10,0.00
3MB-SB,08/07/2019 23:00,2019,7,8,23,0,644,0,80.51,158.7,0,2,38,0,0,0,0,82.79,154.29,0,25,few clouds,F,3.547435889,4,2,Late Evening,127.71,30.99,0.00
3MB-SB,09/07/2019 00:00,2019,7,9,0,0,213,1.08,78.18,164.01,0,2,44,0,0,0,0,84.14,151.78,0,25,few clouds,F,3.547437806,4,3,Late Night,127.71,36.30,0.00
3MB-SB,09/07/2019 01:00,2019,7,9,1,0,57,1.79,87.05,147.31,0,2,27,0,0,0,0,84.67,150.83,0,25,few clouds,E,3.547564722,4,3,Late Night,127.71,19.60,0.00
3MB-SB,09/07/2019 05:00,2019,7,9,5,0,76,0.95,78.19,163.74,0,2,43,0,0,0,0,84.41,151.3,0,25,few clouds,F,3.606879167,4,3,Early Morning,129.85,33.89,0.00
3MB-SB,09/07/2019 06:00,2019,7,9,6,0,733,0.5,70.37,185.5,0,3,5,0,0,0,0,70.15,185.1,0,25,few clouds,F,3.554261917,4,3,Early Morning,127.95,57.55,0.00
3MB-SB,09/07/2019 07:00,2019,7,9,7,0,1058,2.88,64.74,198.78,0,3,18,0,0,0,0,53.49,239.21,0,25,few clouds,F,3.570068944,4,3,Early Morning,128.52,70.26,0.00
3MB-SB,09/07/2019 08:00,2019,7,9,8,0,785,2.4,77.62,165.47,0,2,45,0,0,0,0,43.01,298.82,0,25,few clouds,F,3.576931333,4,3,Early Morning,128.77,36.70,0.00
3MB-SB,09/07/2019 09:00,2019,7,9,9,0,740,0.58,82.01,156.19,0,2,36,0,0,0,0,67.92,189.59,0,25,few clouds,F,3.547650333,4,3,Late Morning,127.72,28.47,0.00
3MB-SB,09/07/2019 10:00,2019,7,9,10,0,1847,0,80.09,159.97,0,2,39,0,0,0,0,73.16,174.57,0,26,few clouds,F,3.547326,4,3,Late Morning,127.70,32.27,0.00
3MB-SB,09/07/2019 11:00,2019,7,9,11,0,1824,0,72.98,175.3,0,2,55,0,0,0,0,71.16,179.46,0,23,moderate rain,F,3.547278,4,3,Late Morning,127.70,47.60,0.00
3MB-SB,09/07/2019 12:00,2019,7,9,12,0,1364,0.36,74.32,172.25,0,2,52,0,0,0,0,71.88,177.66,0,27,broken clouds,F,3.547433333,4,3,Early Afternoon,127.71,44.54,0.00
3MB-SB,09/07/2019 13:00,2019,7,9,13,0,1744,0,78.4,163.06,0,2,43,0,0,0,0,74.4,171.65,0,29,light intensity drizzle,F,3.547247972,4,3,Early Afternoon,127.70,35.36,0.00
3MB-SB,09/07/2019 14:00,2019,7,9,14,0,1859,0,80.02,159.95,0,2,39,0,0,0,0,76.97,165.91,0,29,broken clouds,F,3.547658,4,3,Early Afternoon,127.72,32.23,0.00
3MB-SB,09/07/2019 15:00,2019,7,9,15,0,1610,0,80.89,158.28,0,2,38,0,0,0,0,79.44,160.77,0,30,broken clouds,F,3.547300889,4,3,Late Afternoon,127.70,30.58,0.00
3MB-SB,09/07/2019 16:00,2019,7,9,16,0,1726,0,82.29,155.76,0,2,35,0,0,0,0,81.04,157.58,0,30,broken clouds,E,3.547302667,4,3,Late Afternoon,127.70,28.06,0.00
3MB-SB,09/07/2019 17:00,2019,7,9,17,0,1960,0,81.16,158.34,0,2,38,0,0,0,0,80.16,159.31,0,28,scattered clouds,F,3.547168056,4,3,Late Afternoon,127.70,30.64,0.00
3MB-SB,09/07/2019 18:00,2019,7,9,18,0,1398,0.8,79.12,161.93,0,2,41,0,0,0,0,80.75,158.14,0,28,few clouds,F,3.547820667,4,3,Evening,127.72,34.21,0.00
3MB-SB,09/07/2019 19:00,2019,7,9,19,0,1860,0.47,78.43,163.21,0,2,43,0,0,0,0,77.86,164.04,0,29,few clouds,F,3.5474165,4,3,Evening,127.71,35.50,0.00
3MB-SB,09/07/2019 20:00,2019,7,9,20,0,1957,0.02,71.89,177.95,0,2,57,0,0,0,0,74.43,171.58,0,27,few clouds,F,3.547481667,4,3,Evening,127.71,50.24,0.00
3MB-SB,09/07/2019 21:00,2019,7,9,21,0,1270,6.27,80.12,160.35,0,2,40,0,0,0,0,75.9,168.26,0,26,few clouds,F,3.547453,4,3,Late Evening,127.71,32.64,0.00
3MB-SB,09/07/2019 22:00,2019,7,9,22,0,848,2.79,75.33,169.9,0,2,49,0,0,0,0,76.44,167.07,0,26,few clouds,F,3.547698611,4,3,Late Evening,127.72,42.18,0.00
3MB-SB,09/07/2019 23:00,2019,7,9,23,0,927,0,83.52,153.11,0,2,33,0,0,0,0,80.3,159.05,0,26,few clouds,E,3.547386667,4,3,Late Evening,127.71,25.40,0.00
3MB-SB,10/07/2019 00:00,2019,7,10,0,0,359,0.12,83.6,152.89,0,2,32,0,0,0,0,82.2,155.36,0,26,few clouds,E,3.547205806,4,4,Late Night,127.70,25.19,0.00
3MB-SB,10/07/2019 01:00,2019,7,10,1,0,115,0.62,90.96,140.65,0,2,20,0,0,0,0,86.77,147.17,0,26,few clouds,E,3.549103833,4,4,Late Night,127.77,12.88,0.00
3MB-SB,10/07/2019 02:00,2019,7,10,2,0,74,0,75.61,169.55,0,2,49,0,0,0,0,84.62,150.99,0,25,few clouds,F,3.547486222,4,4,Late Night,127.71,41.84,0.00
3MB-SB,10/07/2019 05:00,2019,7,10,5,0,88,0.48,86.31,148.3,0,2,28,0,0,0,0,82.16,155.44,0,25,few clouds,E,3.596249194,4,4,Early Morning,129.46,18.84,0.00
3MB-SB,10/07/2019 06:00,2019,7,10,6,0,692,0.59,69.21,188.29,0,3,8,0,0,0,0,71.69,180.59,0,25,few clouds,F,3.548206667,4,4,Early Morning,127.74,60.55,0.00
3MB-SB,10/07/2019 07:00,2019,7,10,7,0,952,4.17,63.94,207.86,0,3,27,0,0,0,0,55.6,229.74,0,25,few clouds,F,3.553659361,4,4,Early Morning,127.93,79.93,0.00
3MB-SB,10/07/2019 08:00,2019,7,10,8,0,711,0.72,82.24,155.72,0,2,35,0,0,0,0,52.61,243.17,0,25,haze,E,3.551454694,4,4,Early Morning,127.85,27.87,0.00
3MB-SB,10/07/2019 09:00,2019,7,10,9,0,771,0.56,80.03,159.79,0,2,39,0,0,0,0,64.51,198.19,0,25,haze,F,3.55213025,4,4,Late Morning,127.88,31.91,0.00
3MB-SB,10/07/2019 10:00,2019,7,10,10,0,918,0.7,78.49,163.3,0,2,43,0,0,0,0,72.21,177.09,0,26,scattered clouds,F,3.548111556,4,4,Late Morning,127.73,35.57,0.00
3MB-SB,10/07/2019 11:00,2019,7,10,11,0,973,0.61,73.69,173.67,0,2,53,0,0,0,0,70.09,182.24,0,27,broken clouds,F,3.547971389,4,4,Late Morning,127.73,45.94,0.00
3MB-SB,10/07/2019 12:00,2019,7,10,12,0,1056,0.7,75.88,168.7,0,2,48,0,0,0,0,74.9,170.53,0,29,broken clouds,F,3.547002333,4,4,Early Afternoon,127.69,41.01,0.00
3MB-SB,10/07/2019 13:00,2019,7,10,13,0,1053,1.02,77.37,165.61,0,2,45,0,0,0,0,76.38,167.18,0,28,broken clouds,F,3.547374611,4,4,Early Afternoon,127.71,37.90,0.00
3MB-SB,10/07/2019 14:00,2019,7,10,14,0,937,0.59,79.27,161.34,0,2,41,0,0,0,0,78.53,162.62,0,30,broken clouds,F,3.547056056,4,4,Early Afternoon,127.69,33.65,0.00
3MB-SB,10/07/2019 15:00,2019,7,10,15,0,923,0.77,81.77,156.42,0,2,36,0,0,0,0,80.62,158.39,0,30,broken clouds,F,3.54685225,4,4,Late Afternoon,127.69,28.73,0.00
3MB-SB,10/07/2019 16:00,2019,7,10,16,0,1686,0.24,84.81,150.98,0,2,30,0,0,0,0,81.49,156.69,0,30,broken clouds,E,3.546968889,4,4,Late Afternoon,127.69,23.29,0.00
3MB-SB,10/07/2019 17:00,2019,7,10,17,0,1865,0,83.06,153.9,0,2,33,0,0,0,0,81.28,157.1,0,30,broken clouds,E,3.546894917,4,4,Late Afternoon,127.69,26.21,0.00
3MB-SB,10/07/2019 18:00,2019,7,10,18,0,1894,0.49,76.78,167.09,0,2,47,0,0,0,0,81.71,156.27,0,29,scattered clouds,F,3.548000889,4,4,Evening,127.73,39.36,0.00
3MB-SB,10/07/2019 19:00,2019,7,10,19,0,1174,7.35,81.08,157.97,0,2,37,0,0,0,0,79.99,159.68,0,28,few clouds,F,3.547308917,4,4,Evening,127.70,30.27,0.00
3MB-SB,10/07/2019 20:00,2019,7,10,20,0,1084,9.7,79.45,161.1,0,2,41,0,0,0,0,75.39,169.39,0,27,few clouds,F,3.547067639,4,4,Evening,127.69,33.41,0.00
3MB-SB,10/07/2019 21:00,2019,7,10,21,0,943,10.52,78.09,163.82,0,2,43,0,0,0,0,76.45,167.03,0,26,thunderstorm,F,3.548404167,4,4,Late Evening,127.74,36.08,0.00
3MB-SB,10/07/2019 22:00,2019,7,10,22,0,529,0.77,74.86,171.55,0,2,51,0,0,0,0,78.13,163.5,0,26,thunderstorm,F,3.5475545,4,4,Late Evening,127.71,43.84,0.00
3MB-SB,10/07/2019 23:00,2019,7,10,23,0,598,0.4,78.44,163.05,0,2,43,0,0,0,0,80.01,159.62,0,26,thunderstorm,F,3.547820833,4,4,Late Evening,127.72,35.33,0.00
3MB-SB,11/07/2019 00:00,2019,7,11,0,0,366,0,92.78,137.9,0,2,17,0,0,0,0,85.25,149.82,0,25,few clouds,E,3.548931333,4,5,Late Night,127.76,10.14,0.00
3MB-SB,11/07/2019 05:00,2019,7,11,5,0,104,1.19,85.94,149.62,0,2,29,0,0,0,0,82.79,154.32,0,25,few clouds,E,3.593323806,4,5,Early Morning,129.36,20.26,0.00
3MB-SB,11/07/2019 06:00,2019,7,11,6,0,636,0.59,71.36,182.57,0,3,2,0,0,0,0,73.13,176.89,0,25,few clouds,F,3.5565295,4,5,Early Morning,128.04,54.53,0.00
3MB-SB,11/07/2019 07:00,2019,7,11,7,0,901,0.6,72.29,178.98,0,2,58,0,0,0,0,60.66,211.07,0,25,few clouds,F,3.553009444,4,5,Early Morning,127.91,51.07,0.00
3MB-SB,11/07/2019 08:00,2019,7,11,8,0,733,0.66,80.97,158.21,0,2,38,0,0,0,0,62.44,204.85,0,24,few clouds,F,3.549271111,4,5,Early Morning,127.77,30.44,0.00
3MB-SB,11/07/2019 09:00,2019,7,11,9,0,853,0.52,85.11,150.43,0,2,30,0,0,0,0,72.64,175.9,0,25,few clouds,E,3.5477845,4,5,Late Morning,127.72,22.71,0.00
3MB-SB,11/07/2019 10:00,2019,7,11,10,0,1024,0.52,75.49,169.58,0,2,49,0,0,0,0,74.94,170.43,0,27,light rain,F,3.547512222,4,5,Late Morning,127.71,41.87,0.00
3MB-SB,11/07/2019 11:00,2019,7,11,11,0,1071,0.72,75.97,168.59,0,2,48,0,0,0,0,73.04,174.85,0,27,scattered clouds,F,3.548484333,4,5,Late Morning,127.75,40.84,0.00
3MB-SB,11/07/2019 12:00,2019,7,11,12,0,1010,0.75,77.62,165.05,0,2,45,0,0,0,0,74.67,171.08,0,28,broken clouds,F,3.5472625,4,5,Early Afternoon,127.70,37.35,0.00
3MB-SB,11/07/2019 13:00,2019,7,11,13,0,983,0.73,78.25,163.34,0,2,43,0,0,0,0,76.5,166.93,0,29,broken clouds,F,3.550033972,4,5,Early Afternoon,127.80,35.54,0.00
3MB-SB,11/07/2019 14:00,2019,7,11,14,0,1033,0.73,79.56,160.95,0,2,40,0,0,0,0,76.67,166.69,0,28,light rain,F,3.5467675,4,5,Early Afternoon,127.68,33.27,0.00
3MB-SB,11/07/2019 15:00,2019,7,11,15,0,1414,0.33,78.74,162.56,0,2,42,0,0,0,0,80.38,158.85,0,27,overcast clouds,F,3.5470045,4,5,Late Afternoon,127.69,34.87,0.00
3MB-SB,11/07/2019 16:00,2019,7,11,16,0,1906,0,83.95,152.59,0,2,32,0,0,0,0,78.91,161.82,0,,,E,3.548003667,4,5,Late Afternoon,127.73,24.86,0.00
3MB-SB,11/07/2019 17:00,2019,7,11,17,0,1662,0.26,83.21,153.9,0,2,33,0,0,0,0,79.89,159.88,0,29,thunderstorm,E,3.547559,4,5,Late Afternoon,127.71,26.19,0.00
3MB-SB,11/07/2019 18:00,2019,7,11,18,0,1158,2.07,73.57,174.35,0,2,54,0,0,0,0,80.81,158.04,0,25,overcast clouds,F,3.547465,4,5,Evening,127.71,46.64,0.00
3MB-SB,11/07/2019 19:00,2019,7,11,19,0,1552,5.74,68.36,186.98,0,3,6,0,0,0,0,78.93,161.8,0,25,thunderstorm with light rain,F,3.54732,4,5,Evening,127.70,59.28,0.00
3MB-SB,11/07/2019 20:00,2019,7,11,20,0,1976,0.02,69.81,183.75,0,3,3,0,0,0,0,75.6,168.92,0,25,thunderstorm with light rain,F,3.547426667,4,5,Evening,127.71,56.04,0.00
3MB-SB,11/07/2019 21:00,2019,7,11,21,0,1509,1.77,74.89,171.1,0,2,51,0,0,0,0,76.38,167.2,0,25,thunderstorm with light rain,F,3.54768425,4,5,Late Evening,127.72,43.38,0.00
3MB-SB,11/07/2019 22:00,2019,7,11,22,0,742,18.28,77.38,165.38,0,2,45,0,0,0,0,78.93,161.81,0,25,light rain,F,3.547524444,4,5,Late Evening,127.71,37.67,0.00
3MB-SB,11/07/2019 23:00,2019,7,11,23,0,527,11.69,79.34,161.09,0,2,41,0,0,0,0,81.95,155.84,0,24,broken clouds,F,3.547414667,4,5,Late Evening,127.71,33.38,0.00
3MB-SB,12/07/2019 00:00,2019,7,12,0,0,182,0.81,84.83,150.69,0,2,30,0,0,0,0,84.72,150.74,0,25,scattered clouds,E,3.547981861,4,6,Late Night,127.73,22.96,0.00
3MB-SB,12/07/2019 01:00,2019,7,12,1,0,81,0.71,82.42,155.3,0,2,35,0,0,0,0,88.99,143.53,0,25,scattered clouds,E,3.549500306,4,6,Late Night,127.78,27.52,0.00
3MB-SB,12/07/2019 05:00,2019,7,12,5,0,84,0.54,84.97,151.27,0,2,31,0,0,0,0,79.61,160.51,0,24,thunderstorm,E,3.578841667,4,6,Early Morning,128.84,22.43,0.00
