Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection (km),Number of Lanes,Day of Week,Time of Day,Derived typical travel time,Derived lost time,Derived gained time
3MB-NB,06/06/2019 17:00,2019,6,6,17,0,365,0.46,70.27,182.3,0,3,2,0,0,0,0,59.72,214.18,0,30,overcast clouds,F,3.553008222,4,5,Late Afternoon,127.91,54.39,0.00
3MB-NB,06/06/2019 18:00,2019,6,6,18,0,413,1.18,68.02,187.56,0,3,7,0,0,0,0,43.49,297.28,0,27,light rain,F,3.591307556,4,5,Evening,129.29,58.27,0.00
3MB-NB,06/06/2019 19:00,2019,6,6,19,0,367,1.7,23.82,586.7,0,9,46,268.91,0,4,28,31.58,405.18,87.39,27,light rain,F,3.554329,4,5,Evening,127.96,458.74,0.00
3MB-NB,06/06/2019 20:00,2019,6,6,20,0,357,1.09,11.77,1082.88,0,18,2,765.09,0,12,45,25.54,498.01,180.22,27,broken clouds,F,3.533104278,4,5,Evening,127.19,955.69,0.00
3MB-NB,06/06/2019 21:00,2019,6,6,21,0,223,1.3,9.12,1406.4,0,23,26,1088.61,0,18,8,25.79,496.16,178.37,27,light rain,F,3.554435111,4,5,Late Evening,127.96,1278.44,0.00
3MB-NB,06/06/2019 22:00,2019,6,6,22,0,289,0.59,9.4,1400.1,0,23,20,1082.31,0,18,2,39.83,324.48,6.69,23,thunderstorm with light rain,F,3.590010667,4,5,Late Evening,129.24,1270.86,0.00
3MB-NB,06/06/2019 23:00,2019,6,6,23,0,222,0.91,51.52,373.45,0,6,13,55.66,0,0,55,67.41,192.25,0,23,thunderstorm with light rain,F,3.59988125,4,5,Late Evening,129.60,243.85,0.00
3MB-NB,07/06/2019 00:00,2019,6,7,0,0,77,0.66,83.4,152.76,0,2,32,0,0,0,0,87.76,145.07,0,23,thunderstorm with light rain,E,3.536484222,4,6,Late Night,127.31,25.45,0.00
3MB-NB,07/06/2019 01:00,2019,6,7,1,0,33,0.43,83.18,153.49,0,2,33,0,0,0,0,93.63,135.76,0,23,thunderstorm with light rain,E,3.530891333,4,6,Late Night,127.11,26.38,0.00
3MB-NB,07/06/2019 02:00,2019,6,7,2,0,16,0,83.77,152.03,0,2,32,0,0,0,0,93.45,136.03,0,23,thunderstorm with light rain,E,3.531112083,4,6,Late Night,127.12,24.91,0.00
3MB-NB,07/06/2019 05:00,2019,6,7,5,0,32,6.3,84.58,151.99,0,2,31,0,0,0,0,93.13,136.52,0,23,broken clouds,E,3.531696556,4,6,Early Morning,127.14,24.85,0.00
3MB-NB,07/06/2019 06:00,2019,6,7,6,0,243,4.35,90.49,140.92,0,2,20,0,0,0,0,91.8,138.63,0,23,broken clouds,E,3.535065,4,6,Early Morning,127.26,13.66,0.00
3MB-NB,07/06/2019 07:00,2019,6,7,7,0,231,1.38,83.26,153.41,0,2,33,0,0,0,0,84.39,150.65,0,23,broken clouds,E,3.531487083,4,6,Early Morning,127.13,26.28,0.00
3MB-NB,07/06/2019 08:00,2019,6,7,8,0,204,0.85,85.15,149.98,0,2,29,0,0,0,0,85.21,149.24,0,23,light intensity drizzle,E,3.532427889,4,6,Early Morning,127.17,22.81,0.00
3MB-NB,07/06/2019 09:00,2019,6,7,9,0,207,1.2,87.17,146.32,0,2,26,0,0,0,0,83.92,151.49,0,24,mist,E,3.531400222,4,6,Late Morning,127.13,19.19,0.00
3MB-NB,07/06/2019 10:00,2019,6,7,10,0,295,0.23,81.73,156.45,0,2,36,0,0,0,0,81.47,156.05,0,25,haze,F,3.531498194,4,6,Late Morning,127.13,29.32,0.00
3MB-NB,07/06/2019 11:00,2019,6,7,11,0,268,0.3,86.1,148.68,0,2,28,0,0,0,0,81.79,155.42,0,25,haze,E,3.531056056,4,6,Late Morning,127.12,21.56,0.00
3MB-NB,07/06/2019 12:00,2019,6,7,12,0,299,0.47,85.92,148.31,0,2,28,0,0,0,0,81.94,155.14,0,27,haze,E,3.531158778,4,6,Early Afternoon,127.12,21.19,0.00
3MB-NB,07/06/2019 13:00,2019,6,7,13,0,287,0.45,85.64,148.66,0,2,28,0,0,0,0,81.35,156.25,0,27,light rain,E,3.530815972,4,6,Early Afternoon,127.11,21.55,0.00
3MB-NB,07/06/2019 14:00,2019,6,7,14,0,303,0.33,81.65,155.97,0,2,35,0,0,0,0,79.44,160.03,0,27,light rain,F,3.531328667,4,6,Early Afternoon,127.13,28.84,0.00
3MB-NB,07/06/2019 15:00,2019,6,7,15,0,279,0.8,79.94,160.57,0,2,40,0,0,0,0,75.78,167.78,0,30,overcast clouds,F,3.531769,4,6,Late Afternoon,127.14,33.43,0.00
3MB-NB,07/06/2019 16:00,2019,6,7,16,0,375,0.79,74.18,173.83,0,2,53,0,0,0,0,69.56,182.91,0,30,overcast clouds,F,3.534227667,4,6,Late Afternoon,127.23,46.60,0.00
3MB-NB,07/06/2019 17:00,2019,6,7,17,0,402,0.51,69.28,184.43,0,3,4,0,0,0,0,58.48,219.05,0,30,overcast clouds,F,3.558345556,4,6,Late Afternoon,128.10,56.33,0.00
3MB-NB,07/06/2019 18:00,2019,6,7,18,0,428,1.01,54.55,235.83,0,3,55,0,0,0,0,43.86,293.08,0,27,light rain,F,3.570691333,4,6,Evening,128.54,107.29,0.00
3MB-NB,07/06/2019 19:00,2019,6,7,19,0,402,0.74,32.77,390.27,0,6,30,72.48,0,1,12,33.3,383.09,65.3,29,few clouds,F,3.5435825,4,6,Evening,127.57,262.70,0.00
3MB-NB,07/06/2019 20:00,2019,6,7,20,0,323,1.54,18.6,703.99,0,11,43,386.2,0,6,26,25.7,496.1,178.31,28,few clouds,F,3.541602778,4,6,Evening,127.50,576.49,0.00
3MB-NB,07/06/2019 21:00,2019,6,7,21,0,290,0.54,18.04,711.7,0,11,51,393.91,0,6,33,28.23,459.52,141.73,27,broken clouds,F,3.603402667,4,6,Late Evening,129.72,581.98,0.00
3MB-NB,07/06/2019 22:00,2019,6,7,22,0,257,1.16,17.55,775.94,0,12,55,458.15,0,7,38,43.87,295.89,0,26,broken clouds,F,3.605748417,4,6,Late Evening,129.81,646.13,0.00
3MB-NB,07/06/2019 23:00,2019,6,7,23,0,154,0.34,77.41,165.68,0,2,45,0,0,0,0,65.16,196.52,0,26,broken clouds,F,3.557012,4,6,Late Evening,128.05,37.63,0.00
3MB-NB,08/06/2019 00:00,2019,6,8,0,0,97,4.18,95.55,133.35,0,2,13,0,0,0,0,81.58,156.17,0,26,few clouds,D,3.538985722,4,7,Late Night,127.40,5.95,0.00
3MB-NB,08/06/2019 01:00,2019,6,8,1,0,60,0.43,92.62,137.4,0,2,17,0,0,0,0,90.64,140.36,0,25,few clouds,E,3.533952889,4,7,Late Night,127.22,10.18,0.00
3MB-NB,08/06/2019 02:00,2019,6,8,2,0,40,0.29,97.88,129.95,0,2,9,0,0,0,0,97.07,130.99,0,25,few clouds,D,3.531999806,4,7,Late Night,127.15,2.80,0.00
3MB-NB,08/06/2019 03:00,2019,6,8,3,0,23,0.38,102.72,123.79,0,2,3,0,0,0,0,98.15,129.52,0,25,overcast clouds,A,3.531218889,4,7,Late Night,127.12,0.00,3.33
3MB-NB,08/06/2019 04:00,2019,6,8,4,0,41,2.08,104.33,122.24,0,2,2,0,0,0,0,98.19,129.46,0,25,few clouds,A,3.5310215,4,7,Early Morning,127.12,0.00,4.88
3MB-NB,08/06/2019 05:00,2019,6,8,5,0,43,4.32,99.11,128.29,0,2,8,0,0,0,0,95.98,132.53,0,25,few clouds,D,3.533397056,4,7,Early Morning,127.20,1.09,0.00
3MB-NB,08/06/2019 06:00,2019,6,8,6,0,118,3.73,99.74,128.12,0,2,8,0,0,0,0,86.45,147.13,0,25,scattered clouds,D,3.533163472,4,7,Early Morning,127.19,0.93,0.00
3MB-NB,08/06/2019 07:00,2019,6,8,7,0,178,1.2,87.77,145.89,0,2,25,0,0,0,0,82.35,154.39,0,24,scattered clouds,E,3.53167125,4,7,Early Morning,127.14,18.75,0.00
3MB-NB,08/06/2019 08:00,2019,6,8,8,0,222,1.54,86.24,148.5,0,2,28,0,0,0,0,84.98,149.61,0,25,scattered clouds,E,3.531627167,4,7,Early Morning,127.14,21.36,0.00
3MB-NB,08/06/2019 09:00,2019,6,8,9,0,258,1.07,84.38,151.12,0,2,31,0,0,0,0,83.23,152.74,0,25,scattered clouds,E,3.531263944,4,7,Late Morning,127.13,23.99,0.00
3MB-NB,08/06/2019 10:00,2019,6,8,10,0,228,1.32,89.43,142.45,0,2,22,0,0,0,0,82.96,153.24,0,27,broken clouds,E,3.531330667,4,7,Late Morning,127.13,15.32,0.00
3MB-NB,08/06/2019 11:00,2019,6,8,11,0,267,0.63,79.04,162.53,0,2,42,0,0,0,0,83.29,152.61,0,29,broken clouds,F,3.530801917,4,7,Late Morning,127.11,35.42,0.00
3MB-NB,08/06/2019 12:00,2019,6,8,12,0,206,0.24,81.99,155.96,0,2,35,0,0,0,0,81.72,155.64,0,30,broken clouds,F,3.533028,4,7,Early Afternoon,127.19,28.77,0.00
3MB-NB,08/06/2019 13:00,2019,6,8,13,0,222,1.3,79.49,160.64,0,2,40,0,0,0,0,77.43,164.21,0,31,broken clouds,F,3.531883417,4,7,Early Afternoon,127.15,33.49,0.00
3MB-NB,08/06/2019 14:00,2019,6,8,14,0,265,0.3,77.21,165.42,0,2,45,0,0,0,0,76.85,165.44,0,31,broken clouds,F,3.531684444,4,7,Early Afternoon,127.14,38.28,0.00
3MB-NB,08/06/2019 15:00,2019,6,8,15,0,258,0.31,81.57,156.04,0,2,36,0,0,0,0,74.48,170.72,0,30,broken clouds,F,3.532007111,4,7,Late Afternoon,127.15,28.89,0.00
3MB-NB,08/06/2019 16:00,2019,6,8,16,0,307,0.23,77.17,166.6,0,2,46,0,0,0,0,70.93,179.23,0,32,scattered clouds,F,3.531328861,4,7,Late Afternoon,127.13,39.47,0.00
3MB-NB,08/06/2019 17:00,2019,6,8,17,0,243,0.23,75.77,168.6,0,2,48,0,0,0,0,70.97,179.13,0,31,few clouds,F,3.531348917,4,7,Late Afternoon,127.13,41.47,0.00
3MB-NB,08/06/2019 18:00,2019,6,8,18,0,272,0.43,74.76,171.11,0,2,51,0,0,0,0,72.05,176.46,0,31,few clouds,F,3.531650833,4,7,Evening,127.14,43.97,0.00
3MB-NB,08/06/2019 19:00,2019,6,8,19,0,282,0.54,70.9,180.93,0,3,0,0,0,0,0,69.27,183.64,0,29,few clouds,F,3.533539667,4,7,Evening,127.21,53.72,0.00
3MB-NB,08/06/2019 20:00,2019,6,8,20,0,272,0.72,64.05,204.79,0,3,24,0,0,0,0,63.34,200.73,0,28,few clouds,F,3.531732833,4,7,Evening,127.14,77.65,0.00
3MB-NB,08/06/2019 21:00,2019,6,8,21,0,210,0.71,62.02,209.23,0,3,29,0,0,0,0,66.39,191.58,0,28,few clouds,F,3.5330545,4,7,Late Evening,127.19,82.04,0.00
3MB-NB,08/06/2019 22:00,2019,6,8,22,0,190,1.01,73.02,174.64,0,2,54,0,0,0,0,71.54,177.95,0,28,few clouds,F,3.536261944,4,7,Late Evening,127.31,47.33,0.00
3MB-NB,08/06/2019 23:00,2019,6,8,23,0,141,0.38,77.21,166.15,0,2,46,0,0,0,0,77.95,163.26,0,26,few clouds,F,3.5350325,4,7,Late Evening,127.26,38.89,0.00
3MB-NB,09/06/2019 00:00,2019,6,9,0,0,73,0.58,88.08,144.74,0,2,24,0,0,0,0,86.2,147.55,0,26,few clouds,E,3.533002778,4,1,Late Night,127.19,17.55,0.00
3MB-NB,09/06/2019 01:00,2019,6,9,1,0,49,0.17,97.2,130.99,0,2,10,0,0,0,0,93.15,136.51,0,26,few clouds,D,3.53219625,4,1,Late Night,127.16,3.83,0.00
3MB-NB,09/06/2019 02:00,2019,6,9,2,0,26,0.09,97.31,130.67,0,2,10,0,0,0,0,95.42,133.22,0,26,few clouds,D,3.531070111,4,1,Late Night,127.12,3.55,0.00
3MB-NB,09/06/2019 03:00,2019,6,9,3,0,18,0.65,96.88,131.91,0,2,11,0,0,0,0,96.48,131.76,0,26,few clouds,D,3.531168,4,1,Late Night,127.12,4.79,0.00
3MB-NB,09/06/2019 04:00,2019,6,9,4,0,20,0.33,100.88,126.41,0,2,6,0,0,0,0,96.96,131.1,0,26,few clouds,A,3.53096,4,1,Early Morning,127.11,0.00,0.70
3MB-NB,09/06/2019 05:00,2019,6,9,5,0,33,1.2,98.23,129.49,0,2,9,0,0,0,0,95.33,133.36,0,26,few clouds,D,3.531446889,4,1,Early Morning,127.13,2.36,0.00
3MB-NB,09/06/2019 06:00,2019,6,9,6,0,55,1.4,89.06,143.23,0,2,23,0,0,0,0,89.22,142.54,0,26,few clouds,E,3.532616333,4,1,Early Morning,127.17,16.06,0.00
3MB-NB,09/06/2019 07:00,2019,6,9,7,0,142,2.35,87.95,145.97,0,2,25,0,0,0,0,86.81,146.49,0,26,few clouds,E,3.532443583,4,1,Early Morning,127.17,18.80,0.00
3MB-NB,09/06/2019 08:00,2019,6,9,8,0,155,2.57,85.01,150.07,0,2,30,0,0,0,0,89.34,142.29,0,25,few clouds,E,3.5311635,4,1,Early Morning,127.12,22.95,0.00
3MB-NB,09/06/2019 09:00,2019,6,9,9,0,156,1.14,91.57,139.18,0,2,19,0,0,0,0,88.62,143.46,0,26,haze,E,3.531507,4,1,Late Morning,127.13,12.05,0.00
3MB-NB,09/06/2019 10:00,2019,6,9,10,0,182,0.65,87.17,146.32,0,2,26,0,0,0,0,88.29,143.97,0,27,few clouds,E,3.53086425,4,1,Late Morning,127.11,19.21,0.00
3MB-NB,09/06/2019 11:00,2019,6,9,11,0,162,2.92,94.45,134.79,0,2,14,0,0,0,0,90.43,140.6,0,29,broken clouds,D,3.531793889,4,1,Late Morning,127.14,7.65,0.00
3MB-NB,09/06/2019 12:00,2019,6,9,12,0,171,0.85,88.58,144.26,0,2,24,0,0,0,0,91.85,138.4,0,30,broken clouds,E,3.531122222,4,1,Early Afternoon,127.12,17.14,0.00
3MB-NB,09/06/2019 13:00,2019,6,9,13,0,212,1.07,92.16,138.26,0,2,18,0,0,0,0,88.2,144.17,0,29,broken clouds,E,3.532165,4,1,Early Afternoon,127.16,11.10,0.00
3MB-NB,09/06/2019 14:00,2019,6,9,14,0,208,0.39,85.13,151.24,0,2,31,0,0,0,0,87.58,145.17,0,30,broken clouds,E,3.5316635,4,1,Early Afternoon,127.14,24.10,0.00
3MB-NB,09/06/2019 15:00,2019,6,9,15,0,229,1.21,87.03,146.24,0,2,26,0,0,0,0,83.78,151.86,0,29,broken clouds,E,3.534119667,4,1,Late Afternoon,127.23,19.01,0.00
3MB-NB,09/06/2019 16:00,2019,6,9,16,0,221,0.69,81.34,157.88,0,2,37,0,0,0,0,86.63,146.81,0,29,broken clouds,F,3.532819528,4,1,Late Afternoon,127.18,30.70,0.00
3MB-NB,09/06/2019 17:00,2019,6,9,17,0,188,1.56,81.02,157.29,0,2,37,0,0,0,0,87.3,145.61,0,28,broken clouds,F,3.5310425,4,1,Late Afternoon,127.12,30.17,0.00
3MB-NB,09/06/2019 18:00,2019,6,9,18,0,232,0.59,79.54,160.47,0,2,40,0,0,0,0,86.1,147.65,0,28,broken clouds,F,3.531295833,4,1,Evening,127.13,33.34,0.00
3MB-NB,09/06/2019 19:00,2019,6,9,19,0,225,0.77,79.7,160.96,0,2,40,0,0,0,0,83.48,152.36,0,27,broken clouds,F,3.533059111,4,1,Evening,127.19,33.77,0.00
3MB-NB,09/06/2019 20:00,2019,6,9,20,0,189,1.21,76.08,168.16,0,2,48,0,0,0,0,77.67,163.69,0,27,broken clouds,F,3.53161175,4,1,Evening,127.14,41.02,0.00
3MB-NB,09/06/2019 21:00,2019,6,9,21,0,174,1.61,75.59,169.03,0,2,49,0,0,0,0,79.01,160.91,0,27,scattered clouds,F,3.531527528,4,1,Late Evening,127.13,41.90,0.00
3MB-NB,09/06/2019 22:00,2019,6,9,22,0,134,1.7,68.69,186.04,0,3,6,0,0,0,0,81.85,155.37,0,27,light intensity drizzle,F,3.532509583,4,1,Late Evening,127.17,58.87,0.00
3MB-NB,09/06/2019 23:00,2019,6,9,23,0,127,1.53,68.78,185.34,0,3,5,0,0,0,0,84.77,149.97,0,26,light intensity drizzle,F,3.531376917,4,1,Late Evening,127.13,58.21,0.00
3MB-NB,10/06/2019 00:00,2019,6,10,0,0,57,0.26,78.63,162.34,0,2,42,0,0,0,0,91.59,138.93,0,,,F,3.53461075,4,2,Late Night,127.25,35.09,0.00
3MB-NB,10/06/2019 01:00,2019,6,10,1,0,30,1.08,86.85,146.54,0,2,26,0,0,0,0,97.11,130.9,0,26,thunderstorm,E,3.5310275,4,2,Late Night,127.12,19.42,0.00
3MB-NB,10/06/2019 02:00,2019,6,10,2,0,19,0.55,100.22,127.91,0,2,7,0,0,0,0,98.02,129.69,0,26,scattered clouds,A,3.5311705,4,2,Late Night,127.12,0.79,0.00
3MB-NB,10/06/2019 03:00,2019,6,10,3,0,21,0.73,98.73,128.97,0,2,8,0,0,0,0,100.54,126.46,0,26,few clouds,D,3.531746778,4,2,Late Night,127.14,1.83,0.00
3MB-NB,10/06/2019 04:00,2019,6,10,4,0,21,0.2,100.43,127.02,0,2,7,0,0,0,0,97.64,130.21,0,25,few clouds,A,3.531584556,4,2,Early Morning,127.14,0.00,0.12
3MB-NB,10/06/2019 06:00,2019,6,10,6,0,341,2.48,99.93,127.91,0,2,7,0,0,0,0,90.54,140.58,0,25,light intensity drizzle,D,3.535587,4,2,Early Morning,127.28,0.63,0.00
3MB-NB,10/06/2019 07:00,2019,6,10,7,0,293,2.21,84.58,150.63,0,2,30,0,0,0,0,84.09,151.25,0,25,light intensity drizzle,E,3.532947917,4,2,Early Morning,127.19,23.44,0.00
3MB-NB,10/06/2019 08:00,2019,6,10,8,0,211,3.83,80.61,159.06,0,2,39,0,0,0,0,87.96,144.52,0,25,light intensity drizzle,F,3.531105333,4,2,Early Morning,127.12,31.94,0.00
3MB-NB,10/06/2019 09:00,2019,6,10,9,0,234,1,89.31,142.84,0,2,22,0,0,0,0,86.82,146.43,0,25,light intensity drizzle,E,3.5314035,4,2,Late Morning,127.13,15.71,0.00
3MB-NB,10/06/2019 10:00,2019,6,10,10,0,230,0.55,86.83,146.92,0,2,26,0,0,0,0,83.36,152.5,0,25,broken clouds,E,3.531222222,4,2,Late Morning,127.12,19.80,0.00
3MB-NB,10/06/2019 11:00,2019,6,10,11,0,249,0.28,77.79,164.2,0,2,44,0,0,0,0,80.47,157.97,0,25,light rain,F,3.531068306,4,2,Late Morning,127.12,37.08,0.00
3MB-NB,10/06/2019 12:00,2019,6,10,12,0,292,0.38,73.69,174.05,0,2,54,0,0,0,0,80.33,158.24,0,25,light rain,F,3.530949778,4,2,Early Afternoon,127.11,46.94,0.00
3MB-NB,10/06/2019 13:00,2019,6,10,13,0,269,0.55,83,153.94,0,2,33,0,0,0,0,79.77,159.36,0,26,light rain,E,3.531152,4,2,Early Afternoon,127.12,26.82,0.00
3MB-NB,10/06/2019 14:00,2019,6,10,14,0,283,0.61,81.82,155.73,0,2,35,0,0,0,0,80.63,157.66,0,27,broken clouds,F,3.531146056,4,2,Early Afternoon,127.12,28.61,0.00
3MB-NB,10/06/2019 15:00,2019,6,10,15,0,285,0.37,80.72,157.98,0,2,37,0,0,0,0,79.08,160.75,0,27,broken clouds,F,3.531141667,4,2,Late Afternoon,127.12,30.86,0.00
3MB-NB,10/06/2019 16:00,2019,6,10,16,0,363,0.73,76.21,167.53,0,2,47,0,0,0,0,74.61,170.58,0,27,broken clouds,F,3.5352705,4,2,Late Afternoon,127.27,40.26,0.00
3MB-NB,10/06/2019 17:00,2019,6,10,17,0,385,1,66.61,192.01,0,3,12,0,0,0,0,60.65,211.05,0,28,broken clouds,F,3.55560625,4,2,Late Afternoon,128.00,64.01,0.00
3MB-NB,10/06/2019 18:00,2019,6,10,18,0,362,1.09,58.07,231.05,0,3,51,0,0,0,0,45.16,285.48,0,29,broken clouds,F,3.581188,4,2,Evening,128.92,102.13,0.00
3MB-NB,10/06/2019 19:00,2019,6,10,19,0,373,1.38,23.75,549.47,0,9,9,231.68,0,3,51,26.79,479.14,161.35,28,scattered clouds,F,3.565600167,4,2,Evening,128.36,421.11,0.00
3MB-NB,10/06/2019 20:00,2019,6,10,20,0,304,1.4,15.01,864.07,0,14,24,546.28,0,9,6,20.53,620.57,302.78,27,scattered clouds,F,3.538972806,4,2,Evening,127.40,736.67,0.00
3MB-NB,10/06/2019 21:00,2019,6,10,21,0,245,1.09,12.56,1013.23,0,16,53,695.44,0,11,35,22.71,568.16,250.37,27,few clouds,F,3.584142667,4,2,Late Evening,129.03,884.20,0.00
3MB-NB,10/06/2019 22:00,2019,6,10,22,0,259,0.9,21.8,770.08,0,12,50,452.29,0,7,32,45.42,289.75,0,27,few clouds,F,3.655679167,4,2,Late Evening,131.60,638.48,0.00
3MB-NB,10/06/2019 23:00,2019,6,10,23,0,121,3.04,72.09,179.76,0,2,59,0,0,0,0,71.39,179.18,0,27,few clouds,F,3.553238944,4,2,Late Evening,127.92,51.84,0.00
3MB-NB,11/06/2019 00:00,2019,6,11,0,0,47,1.63,87.84,144.98,0,2,24,0,0,0,0,85.6,149.03,0,27,few clouds,E,3.543602222,4,3,Late Night,127.57,17.41,0.00
3MB-NB,11/06/2019 01:00,2019,6,11,1,0,21,0.88,95.83,132.72,0,2,12,0,0,0,0,94.66,134.3,0,26,few clouds,D,3.531343889,4,3,Late Night,127.13,5.59,0.00
3MB-NB,11/06/2019 06:00,2019,6,11,6,0,296,4.79,89.93,142.28,0,2,22,0,0,0,0,91.07,139.75,0,25,scattered clouds,E,3.535286806,4,3,Early Morning,127.27,15.01,0.00
3MB-NB,11/06/2019 07:00,2019,6,11,7,0,263,2.15,86.95,147.44,0,2,27,0,0,0,0,82.68,153.79,0,25,few clouds,E,3.532043667,4,3,Early Morning,127.15,20.29,0.00
3MB-NB,11/06/2019 08:00,2019,6,11,8,0,193,0.7,90.09,141.65,0,2,21,0,0,0,0,85.95,147.92,0,25,scattered clouds,E,3.53159,4,3,Early Morning,127.14,14.51,0.00
3MB-NB,11/06/2019 09:00,2019,6,11,9,0,211,1.7,81.98,157.21,0,2,37,0,0,0,0,84.85,149.85,0,26,few clouds,F,3.53188125,4,3,Late Morning,127.15,30.06,0.00
3MB-NB,11/06/2019 10:00,2019,6,11,10,0,238,0.82,81.72,156.84,0,2,36,0,0,0,0,83.34,152.53,0,27,scattered clouds,F,3.5310695,4,3,Late Morning,127.12,29.72,0.00
3MB-NB,11/06/2019 11:00,2019,6,11,11,0,278,1.26,83.44,153.23,0,2,33,0,0,0,0,82.11,154.83,0,26,scattered clouds,E,3.53141425,4,3,Late Morning,127.13,26.10,0.00
3MB-NB,11/06/2019 12:00,2019,6,11,12,0,255,0.42,84.67,150.48,0,2,30,0,0,0,0,83.68,151.91,0,28,moderate rain,E,3.531063556,4,3,Early Afternoon,127.12,23.36,0.00
3MB-NB,11/06/2019 13:00,2019,6,11,13,0,245,0.35,79.84,159.85,0,2,39,0,0,0,0,81.8,155.41,0,28,moderate rain,F,3.531260556,4,3,Early Afternoon,127.13,32.72,0.00
3MB-NB,11/06/2019 14:00,2019,6,11,14,0,266,0.82,81.76,155.85,0,2,35,0,0,0,0,80.49,157.95,0,28,moderate rain,F,3.53149875,4,3,Early Afternoon,127.13,28.72,0.00
3MB-NB,11/06/2019 15:00,2019,6,11,15,0,344,0.46,76.7,166.94,0,2,46,0,0,0,0,77.11,164.92,0,28,moderate rain,F,3.532494778,4,3,Late Afternoon,127.17,39.77,0.00
3MB-NB,11/06/2019 16:00,2019,6,11,16,0,344,1.06,73.79,173.42,0,2,53,0,0,0,0,66.36,192.37,0,28,moderate rain,F,3.546020333,4,3,Late Afternoon,127.66,45.76,0.00
3MB-NB,11/06/2019 17:00,2019,6,11,17,0,326,0.67,69.19,185.9,0,3,5,0,0,0,0,54.34,235.56,0,28,moderate rain,F,3.555647333,4,3,Late Afternoon,128.00,57.90,0.00
3MB-NB,11/06/2019 18:00,2019,6,11,18,0,403,1.26,60.58,213.34,0,3,33,0,0,0,0,38.96,333.92,16.13,26,light rain,F,3.613756444,4,3,Evening,130.10,83.24,0.00
3MB-NB,11/06/2019 19:00,2019,6,11,19,0,375,1.98,27.8,501.42,0,8,21,183.63,0,3,3,23.86,540.11,222.32,26,light rain,F,3.579729056,4,3,Evening,128.87,372.55,0.00
3MB-NB,11/06/2019 20:00,2019,6,11,20,0,319,0.7,15.3,838.29,0,13,58,520.5,0,8,40,21.48,592.37,274.58,27,few clouds,F,3.534474333,4,3,Evening,127.24,711.05,0.00
3MB-NB,11/06/2019 21:00,2019,6,11,21,0,250,0.9,10.45,1225.6,0,20,25,907.81,0,15,7,21.81,584.94,267.15,27,few clouds,F,3.5437615,4,3,Late Evening,127.58,1098.02,0.00
3MB-NB,11/06/2019 22:00,2019,6,11,22,0,249,0.63,9.77,1302.26,0,21,42,984.47,0,16,24,36.96,354.95,37.16,26,few clouds,F,3.644153333,4,3,Late Evening,131.19,1171.07,0.00
3MB-NB,11/06/2019 23:00,2019,6,11,23,0,215,0.8,37.48,615.85,0,10,15,298.06,0,4,58,66.01,196.23,0,26,few clouds,F,3.598095083,4,3,Late Evening,129.53,486.32,0.00
3MB-NB,12/06/2019 00:00,2019,6,12,0,0,84,5.11,96.25,132.22,0,2,12,0,0,0,0,85.96,148.19,0,26,few clouds,D,3.538447889,4,4,Late Night,127.38,4.84,0.00
3MB-NB,12/06/2019 01:00,2019,6,12,1,0,26,0,89.96,142.65,0,2,22,0,0,0,0,93.15,136.48,0,25,few clouds,E,3.53142,4,4,Late Night,127.13,15.52,0.00
3MB-NB,12/06/2019 02:00,2019,6,12,2,0,19,0.15,100.06,127.38,0,2,7,0,0,0,0,91.84,138.45,0,26,clear sky,A,3.532013333,4,4,Late Night,127.15,0.23,0.00
3MB-NB,12/06/2019 03:00,2019,6,12,3,0,13,0.33,95.16,133.76,0,2,13,0,0,0,0,91.78,138.53,0,26,few clouds,D,3.531745389,4,4,Late Night,127.14,6.62,0.00
3MB-NB,12/06/2019 05:00,2019,6,12,5,0,21,0.65,112.03,113.58,0,1,53,0,0,0,0,92.53,137.4,0,26,few clouds,A,3.531561667,4,4,Early Morning,127.14,0.00,13.56
3MB-NB,12/06/2019 06:00,2019,6,12,6,0,85,9.96,93.93,136.21,0,2,16,0,0,0,0,90.89,139.96,0,26,scattered clouds,D,3.533601222,4,4,Early Morning,127.21,9.00,0.00
3MB-NB,12/06/2019 07:00,2019,6,12,7,0,141,1.96,82.23,156.12,0,2,36,0,0,0,0,82.92,153.43,0,26,scattered clouds,E,3.534004333,4,4,Early Morning,127.22,28.90,0.00
3MB-NB,12/06/2019 08:00,2019,6,12,8,0,165,1.55,87.96,147.05,0,2,27,0,0,0,0,86.03,147.77,0,26,scattered clouds,E,3.531292528,4,4,Early Morning,127.13,19.92,0.00
3MB-NB,12/06/2019 09:00,2019,6,12,9,0,189,1.46,81.94,155.88,0,2,35,0,0,0,0,85.79,148.21,0,29,light rain,F,3.531926639,4,4,Late Morning,127.15,28.73,0.00
3MB-NB,12/06/2019 10:00,2019,6,12,10,0,216,0.32,86.89,146.67,0,2,26,0,0,0,0,84.39,150.63,0,29,light rain,E,3.53101825,4,4,Late Morning,127.12,19.55,0.00
