Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,,
3MB_ SB,17-12-19 10:00,2019,12,17,10,0,2317,0,76.55,167.09,0,2,47,0,0,0,0,73.21,174.45,0,27,haze
3MB_ SB,17-12-19 11:00,2019,12,17,11,0,2212,0.11,74.54,171.68,0,2,51,0,0,0,0,71.45,178.73,0,29,haze
3MB_ SB,17-12-19 12:00,2019,12,17,12,0,1220,0.78,73.62,173.92,0,2,53,0,0,0,0,71.7,178.11,0,29,scattered clouds
3MB_ SB,17-12-19 13:00,2019,12,17,13,0,1228,0.8,72.21,177.29,0,2,57,0,0,0,0,74.55,171.3,0,29,scattered clouds
3MB_ SB,17-12-19 14:00,2019,12,17,14,0,1983,0.31,61.53,220.35,0,3,40,0,0,0,0,76.69,166.51,0,29,broken clouds
3MB_ SB,17-12-19 15:00,2019,12,17,15,0,2364,0,76.01,168.28,0,2,48,0,0,0,0,79.65,160.33,0,33,scattered clouds
3MB_ SB,17-12-19 16:00,2019,12,17,16,0,2295,0,79.19,161.77,0,2,41,0,0,0,0,80.89,157.87,0,33,scattered clouds
3MB_ SB,17-12-19 17:00,2019,12,17,17,0,1770,0.54,81.85,157.07,0,2,37,0,0,0,0,80.18,159.28,0,34,scattered clouds
3MB_ SB,17-12-19 18:00,2019,12,17,18,0,1400,7.02,81.85,156.96,0,2,36,0,0,0,0,80.84,157.98,0,32,few clouds
3MB_ SB,17-12-19 19:00,2019,12,17,19,0,1312,9.16,76.96,166.85,0,2,46,0,0,0,0,78.31,163.11,0,30,few clouds
3MB_ SB,17-12-19 20:00,2019,12,17,20,0,2252,2.08,73.65,173.97,0,2,53,0,0,0,0,74.45,171.54,0,29,broken clouds
3MB_ SB,17-12-19 21:00,2019,12,17,21,0,2418,0.01,70.02,183.61,0,3,3,0,0,0,0,75.93,168.17,0,28,broken clouds
3MB_ SB,17-12-19 22:00,2019,12,17,22,0,2179,0.02,76.21,168.85,0,2,48,0,0,0,0,76.8,166.29,0,28,broken clouds
3MB_ SB,17-12-19 23:00,2019,12,17,23,0,1361,0.01,84.3,152.96,0,2,32,0,0,0,0,80.61,158.44,0,27,broken clouds
3MB_ SB,18-12-19 0:00,2019,12,18,0,0,600,0.49,88.02,145.26,0,2,25,0,0,0,0,82.45,154.88,0,27,broken clouds
3MB_ SB,18-12-19 1:00,2019,12,18,1,0,228,0.15,89.09,143.4,0,2,23,0,0,0,0,86.73,147.25,0,27,broken clouds
3MB_ SB,18-12-19 2:00,2019,12,18,2,0,155,0,85.54,149.34,0,2,29,0,0,0,0,85.3,149.76,0,27,broken clouds
3MB_ SB,18-12-19 4:00,2019,12,18,4,0,135,0,77.14,166.27,0,2,46,0,0,0,0,76.84,166.38,0,26,few clouds
3MB_ SB,18-12-19 5:00,2019,12,18,5,0,125,0.53,78.49,167.66,0,2,47,0,0,0,0,81.7,156.3,0,26,few clouds
3MB_ SB,18-12-19 6:00,2019,12,18,6,0,823,0.82,72.18,179.57,0,2,59,0,0,0,0,71.83,180.21,0,25,few clouds
3MB_ SB,18-12-19 7:00,2019,12,18,7,0,1269,2.21,60.37,216.02,0,3,36,0,0,0,0,56.67,225.37,0,25,few clouds
3MB_ SB,18-12-19 8:00,2019,12,18,8,0,1037,9.99,24.26,543.4,0,9,3,224.17,0,3,44,53.42,239.31,0,25,mist
3MB_ SB,18-12-19 9:00,2019,12,18,9,0,1371,3.03,60.95,237.96,0,3,57,0,0,0,0,64.46,198.33,0,26,haze
3MB_ SB,18-12-19 10:00,2019,12,18,10,0,2261,0,75.41,169.72,0,2,49,0,0,0,0,72.35,176.75,0,27,haze
3MB_ SB,18-12-19 11:00,2019,12,18,11,0,2345,0,73.12,175.08,0,2,55,0,0,0,0,70.29,181.73,0,29,haze
3MB_ SB,18-12-19 12:00,2019,12,18,12,0,2461,0,70.96,180.53,0,3,0,0,0,0,0,75.11,170.06,0,31,scattered clouds
3MB_ SB,18-12-19 13:00,2019,12,18,13,0,2233,0,73.33,174.72,0,2,54,0,0,0,0,76.33,167.3,0,32,scattered clouds
3MB_ SB,18-12-19 14:00,2019,12,18,14,0,1235,0.77,76.55,167.13,0,2,47,0,0,0,0,78.53,162.64,0,33,scattered clouds
3MB_ SB,18-12-19 15:00,2019,12,18,15,0,1103,4.75,80.21,159.34,0,2,39,0,0,0,0,80.74,158.15,0,33,scattered clouds
3MB_ SB,18-12-19 16:00,2019,12,18,16,0,1456,6.03,77.13,166.1,0,2,46,0,0,0,0,81.48,156.73,0,33,scattered clouds
3MB_ SB,18-12-19 17:00,2019,12,18,17,0,1441,6.49,79.12,162.21,0,2,42,0,0,0,0,81.25,157.16,0,33,scattered clouds
3MB_ SB,18-12-19 18:00,2019,12,18,18,0,1237,5.28,79.2,161.6,0,2,41,0,0,0,0,81.79,156.13,0,32,few clouds
3MB_ SB,18-12-19 19:00,2019,12,18,19,0,1434,8.11,81.18,157.45,0,2,37,0,0,0,0,79.87,159.92,0,31,few clouds
3MB_ SB,18-12-19 20:00,2019,12,18,20,0,1345,7.97,73.24,175.04,0,2,55,0,0,0,0,75.42,169.32,0,29,few clouds
3MB_ SB,18-12-19 21:00,2019,12,18,21,0,1282,9.27,78.4,163.42,0,2,43,0,0,0,0,76.05,167.91,0,29,few clouds
3MB_ SB,18-12-19 22:00,2019,12,18,22,0,1137,11,82.61,155.01,0,2,35,0,0,0,0,78.14,163.48,0,28,clear sky
3MB_ SB,18-12-19 23:00,2019,12,18,23,0,914,9.03,73.38,174.27,0,2,54,0,0,0,0,80.06,159.5,0,28,clear sky
3MB_ SB,19-12-19 0:00,2019,12,19,0,0,372,0.99,88.99,143.74,0,2,23,0,0,0,0,85.4,149.56,0,27,scattered clouds
3MB_ SB,19-12-19 1:00,2019,12,19,1,0,168,0.5,91.68,139.37,0,2,19,0,0,0,0,85.14,150.01,0,27,scattered clouds
3MB_ SB,19-12-19 2:00,2019,12,19,2,0,82,0.42,89.22,143.52,0,2,23,0,0,0,0,84.41,151.32,0,27,clear sky
3MB_ SB,19-12-19 3:00,2019,12,19,3,0,62,2.24,89.89,142.36,0,2,22,0,0,0,0,84.08,151.87,0,27,scattered clouds
3MB_ SB,19-12-19 4:00,2019,12,19,4,0,62,0.72,94.45,136.02,0,2,16,0,0,0,0,84.68,150.81,0,27,scattered clouds
3MB_ SB,19-12-19 5:00,2019,12,19,5,0,120,0.78,93.86,137.63,0,2,17,0,0,0,0,83.33,153.31,0,27,scattered clouds
3MB_ SB,19-12-19 6:00,2019,12,19,6,0,895,0.77,72.93,176.78,0,2,56,0,0,0,0,73.31,176.48,0,26,few clouds
3MB_ SB,19-12-19 7:00,2019,12,19,7,0,1185,1.54,65.19,197.43,0,3,17,0,0,0,0,60.46,211.87,0,25,few clouds
3MB_ SB,19-12-19 8:00,2019,12,19,8,0,1070,10.61,22.5,593.95,0,9,53,274.72,0,4,34,62.47,204.76,0,25,mist
3MB_ SB,19-12-19 9:00,2019,12,19,9,0,2053,2.64,31.56,515.81,0,8,35,196.58,0,3,16,72.95,175.17,0,26,mist
3MB_ SB,19-12-19 10:00,2019,12,19,10,0,2145,0,76.76,166.45,0,2,46,0,0,0,0,76.08,167.87,0,28,haze
3MB_ SB,19-12-19 11:00,2019,12,19,11,0,1940,0.33,70.22,182.66,0,3,2,0,0,0,0,73.42,173.94,0,29,haze
3MB_ SB,19-12-19 12:00,2019,12,19,12,0,1232,0.78,73.34,175.37,0,2,55,0,0,0,0,74.4,171.66,0,30,scattered clouds
3MB_ SB,19-12-19 13:00,2019,12,19,13,0,1234,0.9,75.48,169.67,0,2,49,0,0,0,0,76.84,166.18,0,30,scattered clouds
3MB_ SB,19-12-19 14:00,2019,12,19,14,0,1310,0.9,75.4,169.97,0,2,49,0,0,0,0,76.52,167.02,0,33,scattered clouds
3MB_ SB,19-12-19 15:00,2019,12,19,15,0,1261,0.72,77.1,166.32,0,2,46,0,0,0,0,80.15,159.32,0,33,scattered clouds
3MB_ SB,19-12-19 16:00,2019,12,19,16,0,1322,0.87,77.01,166.13,0,2,46,0,0,0,0,78.85,161.95,0,34,few clouds
3MB_ SB,19-12-19 17:00,2019,12,19,17,0,1328,0.91,76.69,167.45,0,2,47,0,0,0,0,79.43,160.83,0,34,few clouds
3MB_ SB,19-12-19 18:00,2019,12,19,18,0,1226,7.53,82.78,154.45,0,2,34,0,0,0,0,80.63,158.39,0,33,few clouds
3MB_ SB,19-12-19 19:00,2019,12,19,19,0,1531,7.97,79.63,160.73,0,2,40,0,0,0,0,79.16,161.34,0,31,few clouds
3MB_ SB,19-12-19 20:00,2019,12,19,20,0,1217,8.94,74.1,172.85,0,2,52,0,0,0,0,75.54,169.05,0,30,few clouds
3MB_ SB,19-12-19 21:00,2019,12,19,21,0,1239,8.82,79.05,161.58,0,2,41,0,0,0,0,75.99,168.05,0,29,few clouds
3MB_ SB,19-12-19 22:00,2019,12,19,22,0,1131,9.43,85.89,148.97,0,2,28,0,0,0,0,78.74,162.2,0,28,few clouds
3MB_ SB,19-12-19 23:00,2019,12,19,23,0,963,4.24,82.65,154.59,0,2,34,0,0,0,0,82.24,155.29,0,28,few clouds
3MB_ SB,20-12-19 0:00,2019,12,20,0,0,954,0,82.46,154.92,0,2,34,0,0,0,0,85.46,149.45,0,27,few clouds
3MB_ SB,20-12-19 1:00,2019,12,20,1,0,482,0,93.62,136.68,0,2,16,0,0,0,0,89.06,143.39,0,27,few clouds
3MB_ SB,20-12-19 2:00,2019,12,20,2,0,224,0.21,94.36,135.52,0,2,15,0,0,0,0,86.12,148.4,0,27,few clouds
3MB_ SB,20-12-19 3:00,2019,12,20,3,0,72,1.23,80.27,159.32,0,2,39,0,0,0,0,84.43,151.34,0,27,few clouds
3MB_ SB,20-12-19 4:00,2019,12,20,4,0,67,2.35,82.39,155.32,0,2,35,0,0,0,0,81.52,156.7,0,26,few clouds
3MB_ SB,20-12-19 5:00,2019,12,20,5,0,190,0.79,85.84,149.6,0,2,29,0,0,0,0,79.62,160.51,0,26,few clouds
3MB_ SB,20-12-19 6:00,2019,12,20,6,0,794,0.93,70.3,184.93,0,3,4,0,0,0,0,73.09,176.2,0,26,few clouds
3MB_ SB,20-12-19 7:00,2019,12,20,7,0,1386,0.9,63.94,200.73,0,3,20,0,0,0,0,62.92,203.1,0,25,few clouds
3MB_ SB,20-12-19 8:00,2019,12,20,8,0,1160,4.04,67.11,192.07,0,3,12,0,0,0,0,66.16,193.04,0,25,haze
3MB_ SB,20-12-19 9:00,2019,12,20,9,0,933,0.58,75.93,168.41,0,2,48,0,0,0,0,69.98,182.5,0,26,mist
3MB_ SB,20-12-19 10:00,2019,12,20,10,0,1150,0.72,76.2,168.1,0,2,48,0,0,0,0,73.26,174.3,0,28,haze
3MB_ SB,20-12-19 11:00,2019,12,20,11,0,1409,0.77,73.4,174.53,0,2,54,0,0,0,0,71.82,177.82,0,29,haze
3MB_ SB,20-12-19 12:00,2019,12,20,12,0,1266,0.87,74.3,172.43,0,2,52,0,0,0,0,72.12,177.06,0,30,scattered clouds
3MB_ SB,20-12-19 13:00,2019,12,20,13,0,1347,0.91,71.39,179.31,0,2,59,0,0,0,0,75.46,169.29,0,32,scattered clouds
3MB_ SB,20-12-19 14:00,2019,12,20,14,0,1375,0.87,78.15,163.76,0,2,43,0,0,0,0,78.08,163.62,0,33,scattered clouds
3MB_ SB,20-12-19 15:00,2019,12,20,15,0,1089,0.67,80.34,159.52,0,2,39,0,0,0,0,80.7,158.23,0,34,scattered clouds
3MB_ SB,20-12-19 16:00,2019,12,20,16,0,1263,0.66,80.98,158.39,0,2,38,0,0,0,0,80.57,158.49,0,35,scattered clouds
3MB_ SB,20-12-19 17:00,2019,12,20,17,0,1721,0.59,80.91,157.98,0,2,37,0,0,0,0,79.65,160.33,0,34,scattered clouds
3MB_ SB,20-12-19 18:00,2019,12,20,18,0,2511,0,76.54,167.21,0,2,47,0,0,0,0,78.71,162.27,0,32,few clouds
3MB_ SB,20-12-19 19:00,2019,12,20,19,0,2465,0.82,75.8,168.87,0,2,48,0,0,0,0,78.95,161.76,0,31,few clouds
3MB_ SB,20-12-19 20:00,2019,12,20,20,0,1324,5.16,74.13,172.87,0,2,52,0,0,0,0,74.59,171.23,0,29,few clouds
3MB_ SB,20-12-19 21:00,2019,12,20,21,0,1026,0.9,76.77,166.9,0,2,46,0,0,0,0,77.4,164.99,0,29,few clouds
3MB_ SB,20-12-19 22:00,2019,12,20,22,0,936,0.85,78.68,162.49,0,2,42,0,0,0,0,79.93,159.78,0,28,few clouds
3MB_ SB,20-12-19 23:00,2019,12,20,23,0,804,0.93,86.54,147.89,0,2,27,0,0,0,0,82.36,155.05,0,28,few clouds
3MB_ SB,21-12-19 0:00,2019,12,21,0,0,661,0.75,81.6,157.29,0,2,37,0,0,0,0,84.81,150.6,0,28,few clouds
3MB_ SB,21-12-19 1:00,2019,12,21,1,0,397,0.52,93.62,136.65,0,2,16,0,0,0,0,89.49,142.72,0,28,few clouds
3MB_ SB,21-12-19 2:00,2019,12,21,2,0,220,0.86,88.21,145.37,0,2,25,0,0,0,0,90.71,140.85,0,27,few clouds
3MB_ SB,21-12-19 3:00,2019,12,21,3,0,157,0.67,89.37,143.05,0,2,23,0,0,0,0,90.3,141.45,0,27,few clouds
3MB_ SB,21-12-19 4:00,2019,12,21,4,0,179,0.91,87.76,145.62,0,2,25,0,0,0,0,89.26,143.15,0,27,few clouds
3MB_ SB,21-12-19 5:00,2019,12,21,5,0,220,0.6,86.02,148.62,0,2,28,0,0,0,0,85.61,149.16,0,27,few clouds
3MB_ SB,21-12-19 6:00,2019,12,21,6,0,464,0.65,77.9,165.54,0,2,45,0,0,0,0,77.02,166.4,0,27,few clouds
3MB_ SB,21-12-19 7:00,2019,12,21,7,0,718,0.59,76.31,168.02,0,2,48,0,0,0,0,73.94,172.8,0,26,few clouds
3MB_ SB,21-12-19 8:00,2019,12,21,8,0,1663,0.05,74.45,173.22,0,2,53,0,0,0,0,77.16,165.55,0,26,mist
3MB_ SB,21-12-19 9:00,2019,12,21,9,0,1949,0,78.24,163.49,0,2,43,0,0,0,0,74.06,172.45,0,26,haze
3MB_ SB,21-12-19 10:00,2019,12,21,10,0,2048,0,77,167.56,0,2,47,0,0,0,0,72.93,175.14,0,28,haze
3MB_ SB,21-12-19 11:00,2019,12,21,11,0,1796,0.26,75.16,170.23,0,2,50,0,0,0,0,75.82,168.42,0,30,haze
3MB_ SB,21-12-19 12:00,2019,12,21,12,0,2070,0,74.93,170.66,0,2,50,0,0,0,0,75.86,168.32,0,31,broken clouds
3MB_ SB,21-12-19 13:00,2019,12,21,13,0,2197,0,72.08,177.58,0,2,57,0,0,0,0,76.79,166.29,0,31,broken clouds
3MB_ SB,21-12-19 14:00,2019,12,21,14,0,1612,0.52,77.84,164.35,0,2,44,0,0,0,0,77.65,164.48,0,33,broken clouds
3MB_ SB,21-12-19 15:00,2019,12,21,15,0,1143,0.7,81.98,156.49,0,2,36,0,0,0,0,80.28,159.06,0,33,thunderstorm
3MB_ SB,21-12-19 16:00,2019,12,21,16,0,1347,0.76,76.9,166.66,0,2,46,0,0,0,0,80.47,158.68,0,33,thunderstorm
3MB_ SB,21-12-19 17:00,2019,12,21,17,0,1143,0.66,80.25,159.45,0,2,39,0,0,0,0,81.45,156.79,0,29,thunderstorm with light rain
3MB_ SB,21-12-19 18:00,2019,12,21,18,0,1120,0.69,79.78,160.35,0,2,40,0,0,0,0,81.7,156.3,0,29,thunderstorm
3MB_ SB,21-12-19 19:00,2019,12,21,19,0,1209,0.77,82.67,154.69,0,2,34,0,0,0,0,81.19,157.35,0,30,few clouds
3MB_ SB,21-12-19 20:00,2019,12,21,20,0,2336,0,73.02,175.8,0,2,55,0,0,0,0,77.2,165.42,0,29,few clouds
3MB_ SB,21-12-19 21:00,2019,12,21,21,0,1954,0,76.86,166.65,0,2,46,0,0,0,0,79.48,160.71,0,28,few clouds
3MB_ SB,21-12-19 22:00,2019,12,21,22,0,1261,0.25,76.51,168.22,0,2,48,0,0,0,0,81.09,157.47,0,28,few clouds
3MB_ SB,21-12-19 23:00,2019,12,21,23,0,745,0.83,86,148.76,0,2,28,0,0,0,0,82.65,154.54,0,28,few clouds
3MB_ SB,22-12-19 0:00,2019,12,22,0,0,910,0.14,82.45,155.16,0,2,35,0,0,0,0,86.81,147.1,0,27,few clouds
3MB_ SB,22-12-19 1:00,2019,12,22,1,0,666,0,91.68,139.88,0,2,19,0,0,0,0,89.77,142.25,0,27,few clouds
3MB_ SB,22-12-19 2:00,2019,12,22,2,0,269,0.52,92.75,137.85,0,2,17,0,0,0,0,92.27,138.4,0,28,scattered clouds
3MB_ SB,22-12-19 3:00,2019,12,22,3,0,128,0.66,100.57,127.5,0,2,7,0,0,0,0,89.3,143.02,0,26,few clouds
3MB_ SB,22-12-19 4:00,2019,12,22,4,0,106,0.91,103.1,124.2,0,2,4,0,0,0,0,90.53,141.06,0,25,few clouds
3MB_ SB,22-12-19 5:00,2019,12,22,5,0,149,1.01,89.46,143.07,0,2,23,0,0,0,0,85.76,149.18,0,25,few clouds
3MB_ SB,22-12-19 6:00,2019,12,22,6,0,339,0.59,78.15,163.53,0,2,43,0,0,0,0,78.8,162.19,0,25,mist
3MB_ SB,22-12-19 7:00,2019,12,22,7,0,525,0.66,75.53,170.9,0,2,50,0,0,0,0,77.56,164.89,0,25,mist
3MB_ SB,22-12-19 8:00,2019,12,22,8,0,645,0.6,87.78,145.93,0,2,25,0,0,0,0,81.9,155.97,0,25,mist
3MB_ SB,22-12-19 9:00,2019,12,22,9,0,735,0.52,82.53,155.18,0,2,35,0,0,0,0,82.56,154.69,0,26,mist
3MB_ SB,22-12-19 10:00,2019,12,22,10,0,692,0.52,82.73,154.76,0,2,34,0,0,0,0,82.54,154.7,0,28,scattered clouds
3MB_ SB,22-12-19 11:00,2019,12,22,11,0,786,0.62,87.25,146.73,0,2,26,0,0,0,0,86.53,147.58,0,29,haze
3MB_ SB,22-12-19 12:00,2019,12,22,12,0,815,0.53,85.28,149.91,0,2,29,0,0,0,0,86.21,148.13,0,31,scattered clouds
3MB_ SB,22-12-19 13:00,2019,12,22,13,0,853,0.54,84.14,152.29,0,2,32,0,0,0,0,84.43,151.3,0,32,scattered clouds
3MB_ SB,22-12-19 14:00,2019,12,22,14,0,1020,0.65,84.47,151.61,0,2,31,0,0,0,0,84.3,151.51,0,33,scattered clouds
3MB_ SB,22-12-19 15:00,2019,12,22,15,0,1005,0.71,81.83,156.34,0,2,36,0,0,0,0,82.36,155.05,0,34,few clouds
3MB_ SB,22-12-19 16:00,2019,12,22,16,0,1024,0.66,81.13,157.98,0,2,37,0,0,0,0,84.57,151,0,35,few clouds
3MB_ SB,22-12-19 17:00,2019,12,22,17,0,1034,0.68,83.57,153.09,0,2,33,0,0,0,0,85.2,149.88,0,34,few clouds
3MB_ SB,22-12-19 18:00,2019,12,22,18,0,929,0.56,69.42,193.81,0,3,13,0,0,0,0,82.82,154.26,0,33,few clouds
3MB_ SB,22-12-19 19:00,2019,12,22,19,0,1023,0.59,84.63,151.03,0,2,31,0,0,0,0,82.89,154.12,0,31,few clouds
3MB_ SB,22-12-19 20:00,2019,12,22,20,0,941,0.75,79.32,161.23,0,2,41,0,0,0,0,77.15,165.53,0,29,few clouds
3MB_ SB,22-12-19 21:00,2019,12,22,21,0,810,0.65,81.9,156.05,0,2,36,0,0,0,0,79.62,160.4,0,29,clear sky
3MB_ SB,22-12-19 22:00,2019,12,22,22,0,812,0.71,82.65,154.62,0,2,34,0,0,0,0,82.06,155.63,0,28,clear sky
3MB_ SB,22-12-19 23:00,2019,12,22,23,0,603,0.61,77.14,166.26,0,2,46,0,0,0,0,85.21,149.87,0,28,clear sky
3MB_ SB,23-12-19 0:00,2019,12,23,0,0,420,0.45,88.4,144.69,0,2,24,0,0,0,0,87.36,146.21,0,27,clear sky
3MB_ SB,23-12-19 1:00,2019,12,23,1,0,263,0.77,89.74,142.53,0,2,22,0,0,0,0,88.66,144.04,0,27,clear sky
3MB_ SB,23-12-19 2:00,2019,12,23,2,0,136,0.49,91.81,139.35,0,2,19,0,0,0,0,90.11,141.74,0,27,few clouds
3MB_ SB,23-12-19 3:00,2019,12,23,3,0,98,0.66,72.82,188.53,0,3,8,0,0,0,0,89.49,143.03,0,26,haze
3MB_ SB,23-12-19 4:00,2019,12,23,4,0,94,0.69,73.67,187.55,0,3,7,0,0,0,0,83.6,152.96,0,25,haze
3MB_ SB,23-12-19 5:00,2019,12,23,5,0,256,0.4,91.79,139.25,0,2,19,0,0,0,0,89.6,142.56,0,25,haze
3MB_ SB,23-12-19 6:00,2019,12,23,6,0,1070,0.82,72.23,180.05,0,3,0,0,0,0,0,65.75,199.67,0,25,mist
3MB_ SB,23-12-19 7:00,2019,12,23,7,0,1162,0.62,62.38,209.02,0,3,29,0,0,0,0,33.63,395.18,75.95,24,mist
3MB_ SB,23-12-19 8:00,2019,12,23,8,0,1540,0.37,79.58,161.12,0,2,41,0,0,0,0,26.24,490.37,171.14,25,mist
3MB_ SB,23-12-19 9:00,2019,12,23,9,0,1977,0,77.48,165.25,0,2,45,0,0,0,0,50.39,267.93,0,25,fog
3MB_ SB,23-12-19 10:00,2019,12,23,10,0,1924,0,76.3,168.53,0,2,48,0,0,0,0,69.72,183.22,0,25,haze
3MB_ SB,23-12-19 11:00,2019,12,23,11,0,1633,0.44,76.65,166.72,0,2,46,0,0,0,0,72.93,175.1,0,27,haze
3MB_ SB,23-12-19 12:00,2019,12,23,12,0,1170,0.77,70.62,181.24,0,3,1,0,0,0,0,70.69,180.65,0,30,haze
3MB_ SB,23-12-19 13:00,2019,12,23,13,0,1554,0.36,73.57,173.92,0,2,53,0,0,0,0,74.88,170.63,0,31,scattered clouds
3MB_ SB,23-12-19 14:00,2019,12,23,14,0,2072,0,75.57,169.56,0,2,49,0,0,0,0,78.92,161.8,0,33,scattered clouds
3MB_ SB,23-12-19 15:00,2019,12,23,15,0,1861,0.2,78.07,163.8,0,2,43,0,0,0,0,80.39,158.86,0,35,clear sky
3MB_ SB,23-12-19 16:00,2019,12,23,16,0,1378,0.57,75.66,169.33,0,2,49,0,0,0,0,81.5,156.72,0,35,clear sky
3MB_ SB,23-12-19 17:00,2019,12,23,17,0,2186,0,80.47,158.8,0,2,38,0,0,0,0,79.33,160.98,0,34,clear sky
3MB_ SB,23-12-19 18:00,2019,12,23,18,0,2209,1.83,78.58,163.25,0,2,43,0,0,0,0,80.29,159.04,0,34,clear sky
3MB_ SB,23-12-19 19:00,2019,12,23,19,0,1372,9.73,79.81,160.5,0,2,40,0,0,0,0,79.18,161.33,0,32,clear sky
3MB_ SB,23-12-19 20:00,2019,12,23,20,0,1085,12.23,73.92,172.82,0,2,52,0,0,0,0,75.53,169.09,0,29,clear sky
3MB_ SB,23-12-19 21:00,2019,12,23,21,0,968,12.48,70.01,187.75,0,3,7,0,0,0,0,77.49,164.85,0,28,clear sky
3MB_ SB,23-12-19 22:00,2019,12,23,22,0,1048,6.8,75.06,170.86,0,2,50,0,0,0,0,76.93,166,0,27,clear sky
3MB_ SB,23-12-19 23:00,2019,12,23,23,0,675,0.91,80.41,159.88,0,2,39,0,0,0,0,82.39,155.03,0,27,clear sky
3MB_ SB,24-12-19 0:00,2019,12,24,0,0,410,0.81,83.73,152.58,0,2,32,0,0,0,0,84.53,151.1,0,27,clear sky
3MB_ SB,24-12-19 1:00,2019,12,24,1,0,187,0.73,83.35,153.62,0,2,33,0,0,0,0,85.32,149.68,0,25,clear sky
3MB_ SB,24-12-19 2:00,2019,12,24,2,0,131,1.28,95.26,134.25,0,2,14,0,0,0,0,82.24,155.32,0,25,clear sky
3MB_ SB,24-12-19 4:00,2019,12,24,4,0,85,1.96,95.32,134.33,0,2,14,0,0,0,0,82.56,154.66,0,24,clear sky
3MB_ SB,24-12-19 5:00,2019,12,24,5,0,174,0.76,90.47,141.52,0,2,21,0,0,0,0,84.35,151.41,0,24,clear sky
3MB_ SB,24-12-19 6:00,2019,12,24,6,0,702,0.62,75.82,170.3,0,2,50,0,0,0,0,70.87,183.22,0,23,few clouds
3MB_ SB,24-12-19 7:00,2019,12,24,7,0,1211,0.9,68.07,188.58,0,3,8,0,0,0,0,55.14,231.89,0,23,haze
3MB_ SB,24-12-19 8:00,2019,12,24,8,0,1913,0,80.77,158.85,0,2,38,0,0,0,0,45.45,282.72,0,22,haze
3MB_ SB,24-12-19 9:00,2019,12,24,9,0,1964,0,77.38,165.87,0,2,45,0,0,0,0,68.7,186.9,0,23,haze
3MB_ SB,24-12-19 10:00,2019,12,24,10,0,2046,0,77,166.31,0,2,46,0,0,0,0,73.21,174.45,0,25,haze
3MB_ SB,24-12-19 11:00,2019,12,24,11,0,1824,0.15,76.64,166.95,0,2,46,0,0,0,0,71.46,178.69,0,28,haze
3MB_ SB,24-12-19 12:00,2019,12,24,12,0,968,0.79,76.05,168.21,0,2,48,0,0,0,0,71.71,178.08,0,30,haze
3MB_ SB,24-12-19 13:00,2019,12,24,13,0,1487,0.54,75.39,170.58,0,2,50,0,0,0,0,74.55,171.3,0,32,haze
3MB_ SB,24-12-19 14:00,2019,12,24,14,0,2167,0,77.21,165.94,0,2,45,0,0,0,0,76.69,166.51,0,33,haze
3MB_ SB,24-12-19 15:00,2019,12,24,15,0,1891,0.28,83.52,153.48,0,2,33,0,0,0,0,79.66,160.33,0,34,few clouds
3MB_ SB,24-12-19 16:00,2019,12,24,16,0,1318,2.15,80.32,159.55,0,2,39,0,0,0,0,80.89,157.87,0,33,few clouds
3MB_ SB,24-12-19 17:00,2019,12,24,17,0,1084,13.58,79.34,161.59,0,2,41,0,0,0,0,80.18,159.28,0,33,few clouds
3MB_ SB,24-12-19 18:00,2019,12,24,18,0,1812,5.89,78.91,162.21,0,2,42,0,0,0,0,80.78,158.1,0,32,few clouds
3MB_ SB,24-12-19 19:00,2019,12,24,19,0,2427,0,75.15,171.52,0,2,51,0,0,0,0,78.31,163.11,0,31,haze
3MB_ SB,24-12-19 20:00,2019,12,24,20,0,1728,0.08,77.7,164.46,0,2,44,0,0,0,0,74.45,171.54,0,29,haze
3MB_ SB,24-12-19 21:00,2019,12,24,21,0,903,1.05,73.06,176.78,0,2,56,0,0,0,0,75.93,168.17,0,28,haze
3MB_ SB,24-12-19 22:00,2019,12,24,22,0,813,0.72,73.91,174.54,0,2,54,0,0,0,0,76.8,166.29,0,27,haze
3MB_ SB,24-12-19 23:00,2019,12,24,23,0,651,0.87,80.93,158.13,0,2,38,0,0,0,0,80.61,158.44,0,27,haze
3MB_ SB,25-12-19 0:00,2019,12,25,0,0,496,0.85,87.16,146.76,0,2,26,0,0,0,0,82.45,154.88,0,27,haze
3MB_ SB,25-12-19 1:00,2019,12,25,1,0,280,0.81,89.12,143.37,0,2,23,0,0,0,0,86.73,147.25,0,26,haze
3MB_ SB,25-12-19 2:00,2019,12,25,2,0,160,0.66,98.82,129.29,0,2,9,0,0,0,0,85.54,149.33,0,26,haze
3MB_ SB,25-12-19 3:00,2019,12,25,3,0,107,1.29,82.89,154.38,0,2,34,0,0,0,0,77.64,164.5,0,26,haze
3MB_ SB,25-12-19 4:00,2019,12,25,4,0,100,1.04,88.88,144.1,0,2,24,0,0,0,0,76.84,166.38,0,26,haze
3MB_ SB,25-12-19 5:00,2019,12,25,5,0,147,0.71,90.39,141.33,0,2,21,0,0,0,0,81.7,156.3,0,25,haze
