Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Congestion Alarm,Temperature,Weather
3MB-SB,25-08-19 21:00,2019,8,25,21,0,659,0.6,81.62,157.14,0,2,37,0,0,0,0,79.58,160.47,0,,24,overcast clouds
3MB-SB,25-08-19 22:00,2019,8,25,22,0,589,0.45,81.58,157.07,0,2,37,0,0,0,0,82.19,155.38,0,,25,few clouds
3MB-SB,25-08-19 23:00,2019,8,25,23,0,397,0.48,89.81,142.29,0,2,22,0,0,0,0,85.08,150.08,0,,25,scattered clouds
3MB-SB,26-08-19 0:00,2019,8,26,0,0,204,0.68,93.2,137.08,0,2,17,0,0,0,0,87.33,146.27,0,,25,few clouds
3MB-SB,26-08-19 1:00,2019,8,26,1,0,101,1.16,91.11,140.19,0,2,20,0,0,0,0,88.59,144.15,0,,25,few clouds
3MB-SB,26-08-19 3:00,2019,8,26,3,0,38,1.96,80.27,162.2,0,2,42,0,0,0,0,89.74,142.55,0,,24,overcast clouds
3MB-SB,26-08-19 4:00,2019,8,26,4,0,26,1.27,81.86,159.13,0,2,39,0,0,0,0,84.56,151.19,0,,24,scattered clouds
3MB-SB,26-08-19 5:00,2019,8,26,5,0,156,1.38,87.54,146.91,0,2,26,0,0,0,0,88.67,144.04,0,,24,scattered clouds
3MB-SB,26-08-19 6:00,2019,8,26,6,0,1039,1.34,63.13,208.81,0,3,28,0,0,0,0,64.55,204.08,0,,24,scattered clouds
3MB-SB,26-08-19 7:00,2019,8,26,7,0,974,10.03,34.14,418.05,0,6,58,98.82,0,1,38,31.22,429.41,110.18,,24,scattered clouds
3MB-SB,26-08-19 8:00,2019,8,26,8,0,806,10.03,37.29,426.97,0,7,6,107.74,0,1,47,23.52,546.06,226.83,,25,light intensity drizzle
3MB-SB,26-08-19 9:00,2019,8,26,9,0,798,0.61,80.2,159.93,0,2,39,0,0,0,0,47.53,287.01,0,,25,broken clouds
3MB-SB,26-08-19 10:00,2019,8,26,10,0,957,0.64,77.85,164.53,0,2,44,0,0,0,0,69.19,184.66,0,,26,scattered clouds
3MB-SB,26-08-19 11:00,2019,8,26,11,0,969,0.64,78.19,163.56,0,2,43,0,0,0,0,72.59,175.91,0,,27,scattered clouds
3MB-SB,26-08-19 12:00,2019,8,26,12,0,986,0.72,74.2,172.63,0,2,52,0,0,0,0,70.33,181.57,0,,27,broken clouds
3MB-SB,26-08-19 13:00,2019,8,26,13,0,955,0.7,77.9,164.48,0,2,44,0,0,0,0,74.17,172.27,0,,27,broken clouds
3MB-SB,26-08-19 14:00,2019,8,26,14,0,932,0.63,78.89,162.47,0,2,42,0,0,0,0,78.93,161.8,0,,29,broken clouds
3MB-SB,26-08-19 15:00,2019,8,26,15,0,958,0.67,82.58,154.88,0,2,34,0,0,0,0,80.27,159.1,0,,28,broken clouds
3MB-SB,26-08-19 16:00,2019,8,26,16,0,833,6.35,62.53,240.74,0,4,0,0,0,0,0,81.45,156.81,0,,30,broken clouds
3MB-SB,26-08-19 17:00,2019,8,26,17,0,1062,9.82,23.36,551.03,0,9,11,231.8,0,3,51,79.17,161.3,0,,30,broken clouds
3MB-SB,26-08-19 18:00,2019,8,26,18,0,1375,3.4,63.7,240.84,0,4,0,0,0,0,0,80,159.63,0,,29,scattered clouds
3MB-SB,26-08-19 19:00,2019,8,26,19,0,1509,2.97,78.83,162.48,0,2,42,0,0,0,0,79.27,161.14,0,,27,scattered clouds
3MB-SB,26-08-19 20:00,2019,8,26,20,0,1233,6.01,74.05,172.94,0,2,52,0,0,0,0,75.36,169.46,0,,26,scattered clouds
3MB-SB,26-08-19 21:00,2019,8,26,21,0,1011,5.02,77.62,165.61,0,2,45,0,0,0,0,77.2,165.46,0,,26,scattered clouds
3MB-SB,26-08-19 22:00,2019,8,26,22,0,624,0.74,76.55,169.04,0,2,49,0,0,0,0,76.58,166.77,0,,25,scattered clouds
3MB-SB,26-08-19 23:00,2019,8,26,23,0,417,0.61,77.69,165.13,0,2,45,0,0,0,0,82.79,154.29,0,,25,scattered clouds
3MB-SB,27-08-19 0:00,2019,8,27,0,0,165,0.63,80.96,158.98,0,2,38,0,0,0,0,84.14,151.78,0,,26,scattered clouds
3MB-SB,27-08-19 1:00,2019,8,27,1,0,72,1.72,83.61,157.03,0,2,37,0,0,0,0,84.62,150.92,0,,25,few clouds
3MB-SB,27-08-19 5:00,2019,8,27,5,0,71,0.81,83.76,156.25,0,2,36,0,0,0,0,84.41,151.3,0,,25,few clouds
3MB-SB,27-08-19 6:00,2019,8,27,6,0,698,0.72,73.03,177.36,0,2,57,0,0,0,0,70.15,185.1,0,,24,few clouds
3MB-SB,27-08-19 7:00,2019,8,27,7,0,1033,0.81,45.22,307.68,0,5,7,0,0,0,0,53.49,239.21,0,,24,few clouds
3MB-SB,27-08-19 8:00,2019,8,27,8,0,811,0.64,82.29,155.55,0,2,35,0,0,0,0,43.01,298.82,0,,24,scattered clouds
3MB-SB,27-08-19 9:00,2019,8,27,9,0,949,0.74,76.54,167.46,0,2,47,0,0,0,0,67.92,189.59,0,,24,scattered clouds
3MB-SB,27-08-19 10:00,2019,8,27,10,0,1046,0.78,75.42,169.77,0,2,49,0,0,0,0,73.16,174.57,0,,26,scattered clouds
3MB-SB,27-08-19 11:00,2019,8,27,11,0,1017,0.76,73.04,175.15,0,2,55,0,0,0,0,71.16,179.46,0,,27,scattered clouds
3MB-SB,27-08-19 12:00,2019,8,27,12,0,1096,0.75,73.02,175.4,0,2,55,0,0,0,0,71.88,177.66,0,,28,broken clouds
3MB-SB,27-08-19 13:00,2019,8,27,13,0,995,0.64,70.25,182.41,0,3,2,0,0,0,0,74.4,171.65,0,,26,light rain
3MB-SB,27-08-19 14:00,2019,8,27,14,0,1023,0.5,79.36,161.51,0,2,41,0,0,0,0,76.97,165.91,0,,28,broken clouds
3MB-SB,27-08-19 15:00,2019,8,27,15,0,1033,0.64,81.33,157.83,0,2,37,0,0,0,0,79.44,160.77,0,,29,broken clouds
3MB-SB,27-08-19 16:00,2019,8,27,16,0,969,0.75,82.09,156.36,0,2,36,0,0,0,0,81.04,157.58,0,,29,scattered clouds
3MB-SB,27-08-19 17:00,2019,8,27,17,0,1163,0.75,82.92,154.78,0,2,34,0,0,0,0,80.19,159.25,0,,29,scattered clouds
3MB-SB,27-08-19 18:00,2019,8,27,18,0,1993,1.14,77.71,166.96,0,2,46,0,0,0,0,80.75,158.14,0,,28,broken clouds
3MB-SB,27-08-19 19:00,2019,8,27,19,0,2477,0,73.14,176.08,0,2,56,0,0,0,0,77.86,164.04,0,,27,broken clouds
3MB-SB,27-08-19 20:00,2019,8,27,20,0,2289,0,70.25,182.93,0,3,2,0,0,0,0,74.43,171.58,0,,26,broken clouds
3MB-SB,27-08-19 21:00,2019,8,27,21,0,1353,6.69,77.53,164.83,0,2,44,0,0,0,0,75.9,168.26,0,,26,scattered clouds
3MB-SB,27-08-19 22:00,2019,8,27,22,0,652,1.77,82.89,154.24,0,2,34,0,0,0,0,76.44,167.07,0,,26,scattered clouds
3MB-SB,27-08-19 23:00,2019,8,27,23,0,465,0.77,82.99,153.99,0,2,33,0,0,0,0,80.3,159.05,0,,25,scattered clouds
3MB-SB,28-08-19 0:00,2019,8,28,0,0,183,0.71,84.56,151.24,0,2,31,0,0,0,0,82.2,155.36,0,,25,few clouds
3MB-SB,28-08-19 1:00,2019,8,28,1,0,75,1.5,88.9,144.34,0,2,24,0,0,0,0,86.69,147.31,0,,25,few clouds
3MB-SB,28-08-19 2:00,2019,8,28,2,0,42,1.29,85.02,151.31,0,2,31,0,0,0,0,84.62,150.99,0,,25,few clouds
3MB-SB,28-08-19 5:00,2019,8,28,5,0,64,3.04,75.17,171.77,0,2,51,0,0,0,0,82.16,155.44,0,,25,few clouds
3MB-SB,28-08-19 6:00,2019,8,28,6,0,717,0.72,72.68,179.06,0,2,59,0,0,0,0,71.69,180.59,0,,23,overcast clouds
3MB-SB,28-08-19 7:00,2019,8,28,7,0,1001,0.53,69.73,185.28,0,3,5,0,0,0,0,55.6,229.74,0,,25,scattered clouds
3MB-SB,28-08-19 8:00,2019,8,28,8,0,746,0.58,81.86,156.14,0,2,36,0,0,0,0,52.61,243.17,0,,25,scattered clouds
3MB-SB,28-08-19 9:00,2019,8,28,9,0,869,0.57,78.34,163.64,0,2,43,0,0,0,0,64.51,198.19,0,,25,scattered clouds
3MB-SB,28-08-19 10:00,2019,8,28,10,0,970,0.63,76,169.08,0,2,49,0,0,0,0,72.21,177.09,0,,26,scattered clouds
3MB-SB,28-08-19 11:00,2019,8,28,11,0,1015,0.62,77.7,164.85,0,2,44,0,0,0,0,70.09,182.24,0,,27,broken clouds
3MB-SB,28-08-19 12:00,2019,8,28,12,0,1031,0.69,74.85,171.54,0,2,51,0,0,0,0,74.9,170.53,0,,28,broken clouds
3MB-SB,28-08-19 13:00,2019,8,28,13,0,944,0.63,78.46,163.48,0,2,43,0,0,0,0,76.38,167.18,0,,29,broken clouds
3MB-SB,28-08-19 14:00,2019,8,28,14,0,981,0.56,80.56,158.69,0,2,38,0,0,0,0,78.53,162.62,0,,29,broken clouds
3MB-SB,28-08-19 15:00,2019,8,28,15,0,1026,0.7,77.23,165.98,0,2,45,0,0,0,0,80.62,158.39,0,,29,scattered clouds
3MB-SB,28-08-19 16:00,2019,8,28,16,0,965,0.61,83.65,152.88,0,2,32,0,0,0,0,81.49,156.69,0,,30,scattered clouds
3MB-SB,28-08-19 17:00,2019,8,28,17,0,1300,1.85,79.56,161.5,0,2,41,0,0,0,0,81.28,157.1,0,,29,scattered clouds
3MB-SB,28-08-19 18:00,2019,8,28,18,0,1144,0.54,81.87,156.41,0,2,36,0,0,0,0,81.71,156.27,0,,29,scattered clouds
3MB-SB,28-08-19 19:00,2019,8,28,19,0,1348,0.88,82.34,156.16,0,2,36,0,0,0,0,79.99,159.68,0,,29,scattered clouds
3MB-SB,28-08-19 20:00,2019,8,28,20,0,1252,3.21,77.41,165.73,0,2,45,0,0,0,0,75.39,169.39,0,,27,scattered clouds
3MB-SB,28-08-19 21:00,2019,8,28,21,0,1020,12.01,80.08,160.28,0,2,40,0,0,0,0,76.45,167.03,0,,26,scattered clouds
3MB-SB,28-08-19 22:00,2019,8,28,22,0,712,3.02,76.66,167.98,0,2,47,0,0,0,0,78.13,163.5,0,,26,few clouds
3MB-SB,28-08-19 23:00,2019,8,28,23,0,430,0.58,83.75,152.68,0,2,32,0,0,0,0,80.05,159.53,0,,25,few clouds
3MB-SB,29-08-19 0:00,2019,8,29,0,0,236,0.66,91.21,140.11,0,2,20,0,0,0,0,85.25,149.82,0,,25,few clouds
3MB-SB,29-08-19 1:00,2019,8,29,1,0,102,1.21,95.47,134.22,0,2,14,0,0,0,0,85.31,149.72,0,,25,few clouds
3MB-SB,29-08-19 5:00,2019,8,29,5,0,85,1.19,78.64,164.15,0,2,44,0,0,0,0,82.79,154.32,0,,25,few clouds
3MB-SB,29-08-19 6:00,2019,8,29,6,0,662,0.64,73.34,177.77,0,2,57,0,0,0,0,73.13,176.89,0,,25,few clouds
3MB-SB,29-08-19 7:00,2019,8,29,7,0,973,0.79,71.91,178.12,0,2,58,0,0,0,0,60.66,211.07,0,,25,few clouds
3MB-SB,29-08-19 8:00,2019,8,29,8,0,791,0.55,82.03,156.04,0,2,36,0,0,0,0,62.44,204.85,0,,25,haze
3MB-SB,29-08-19 9:00,2019,8,29,9,0,825,0.53,81.23,157.81,0,2,37,0,0,0,0,72.64,175.9,0,,25,scattered clouds
3MB-SB,29-08-19 10:00,2019,8,29,10,0,1006,0.67,74.91,170.8,0,2,50,0,0,0,0,74.94,170.43,0,,26,broken clouds
3MB-SB,29-08-19 11:00,2019,8,29,11,0,1005,0.68,75.87,168.56,0,2,48,0,0,0,0,73.04,174.85,0,,28,light rain
3MB-SB,29-08-19 12:00,2019,8,29,12,0,1064,0.71,75.89,168.39,0,2,48,0,0,0,0,74.67,171.08,0,,26,light rain
3MB-SB,29-08-19 13:00,2019,8,29,13,0,1000,0.72,76.94,166.11,0,2,46,0,0,0,0,76.47,167,0,,31,broken clouds
3MB-SB,29-08-19 14:00,2019,8,29,14,0,949,0.69,80.37,159.16,0,2,39,0,0,0,0,76.67,166.69,0,,29,broken clouds
3MB-SB,29-08-19 15:00,2019,8,29,15,0,989,0.62,80,160.35,0,2,40,0,0,0,0,80.38,158.85,0,,31,broken clouds
3MB-SB,29-08-19 16:00,2019,8,29,16,0,1030,0.72,79.67,160.78,0,2,40,0,0,0,0,78.91,161.82,0,,31,broken clouds
3MB-SB,29-08-19 17:00,2019,8,29,17,0,1138,0.82,75.08,170.54,0,2,50,0,0,0,0,79.89,159.88,0,,30,scattered clouds
3MB-SB,29-08-19 18:00,2019,8,29,18,0,1213,0.88,82.44,155.27,0,2,35,0,0,0,0,80.81,158.04,0,,31,few clouds
3MB-SB,29-08-19 19:00,2019,8,29,19,0,1183,0.79,79.63,160.72,0,2,40,0,0,0,0,78.93,161.8,0,,29,few clouds
3MB-SB,29-08-19 20:00,2019,8,29,20,0,1157,6.54,73.62,174.76,0,2,54,0,0,0,0,75.6,168.92,0,,28,few clouds
3MB-SB,29-08-19 21:00,2019,8,29,21,0,945,4.24,72.13,177.54,0,2,57,0,0,0,0,76.38,167.2,0,,27,few clouds
3MB-SB,29-08-19 22:00,2019,8,29,22,0,757,1.18,80.99,158.11,0,2,38,0,0,0,0,78.93,161.81,0,,26,scattered clouds
3MB-SB,29-08-19 23:00,2019,8,29,23,0,437,0.69,78.32,163.51,0,2,43,0,0,0,0,81.95,155.84,0,,26,scattered clouds
3MB-SB,30-08-19 0:00,2019,8,30,0,0,197,1.28,77.55,165.63,0,2,45,0,0,0,0,84.72,150.74,0,,26,broken clouds
3MB-SB,30-08-19 1:00,2019,8,30,1,0,116,0.68,75.45,169.57,0,2,49,0,0,0,0,88.99,143.53,0,,25,scattered clouds
3MB-SB,30-08-19 2:00,2019,8,30,2,0,41,0.9,96.76,132.28,0,2,12,0,0,0,0,87.28,146.38,0,,25,scattered clouds
3MB-SB,30-08-19 5:00,2019,8,30,5,0,77,1.88,83.37,153.38,0,2,33,0,0,0,0,79.61,160.51,0,,25,thunderstorm with light rain
3MB-SB,30-08-19 6:00,2019,8,30,6,0,605,1.11,67.85,189.84,0,3,9,0,0,0,0,72.79,177,0,,24,thunderstorm with light rain
3MB-SB,30-08-19 7:00,2019,8,30,7,0,976,0.89,71.35,180.04,0,3,0,0,0,0,0,61.24,208.64,0,,24,light rain
3MB-SB,30-08-19 8:00,2019,8,30,8,0,902,0.74,79.9,160.27,0,2,40,0,0,0,0,63.98,199.68,0,,,
3MB-SB,30-08-19 9:00,2019,8,30,9,0,890,4.44,68.75,196.87,0,3,16,0,0,0,0,69.68,183.29,0,,24,thunderstorm
3MB-SB,30-08-19 10:00,2019,8,30,10,0,964,0.71,78.06,164.1,0,2,44,0,0,0,0,72.75,175.55,0,,25,few clouds
3MB-SB,30-08-19 11:00,2019,8,30,11,0,1059,0.7,73.07,175.68,0,2,55,0,0,0,0,70.34,181.55,0,,26,few clouds
3MB-SB,30-08-19 12:00,2019,8,30,12,0,972,0.68,77.43,165.15,0,2,45,0,0,0,0,72.2,176.86,0,,,
3MB-SB,30-08-19 13:00,2019,8,30,13,0,1090,0.62,78.83,162.29,0,2,42,0,0,0,0,75.46,169.27,0,,29,few clouds
3MB-SB,30-08-19 14:00,2019,8,30,14,0,1027,0.77,80.85,158.16,0,2,38,0,0,0,0,78.13,163.51,0,,30,scattered clouds
3MB-SB,30-08-19 15:00,2019,8,30,15,0,1038,0.61,84.98,150.61,0,2,30,0,0,0,0,80.66,158.32,0,,31,broken clouds
3MB-SB,30-08-19 16:00,2019,8,30,16,0,1085,0.74,81.58,156.88,0,2,36,0,0,0,0,80.61,158.43,0,,25,overcast clouds
3MB-SB,30-08-19 17:00,2019,8,30,17,0,1156,0.88,81.87,156.7,0,2,36,0,0,0,0,79.66,160.31,0,,29,broken clouds
3MB-SB,30-08-19 18:00,2019,8,30,18,0,1233,0.89,80.27,159.62,0,2,39,0,0,0,0,78.95,161.76,0,,29,scattered clouds
3MB-SB,30-08-19 19:00,2019,8,30,19,0,1247,0.91,83.05,153.98,0,2,33,0,0,0,0,78.98,161.72,0,,28,scattered clouds
3MB-SB,30-08-19 20:00,2019,8,30,20,0,1016,0.87,72.3,178.57,0,2,58,0,0,0,0,74.77,170.8,0,,27,few clouds
3MB-SB,30-08-19 21:00,2019,8,30,21,0,1052,2.01,73.17,175.73,0,2,55,0,0,0,0,77.22,165.38,0,,26,few clouds
3MB-SB,30-08-19 22:00,2019,8,30,22,0,824,2.4,81.08,159.31,0,2,39,0,0,0,0,80.06,159.52,0,,25,few clouds
3MB-SB,30-08-19 23:00,2019,8,30,23,0,684,0.94,85.45,149.61,0,2,29,0,0,0,0,82.35,155.07,0,,24,light rain
3MB-SB,31-08-19 0:00,2019,8,31,0,0,410,0.6,85.58,149.94,0,2,29,0,0,0,0,84.73,150.76,0,,24,scattered clouds
3MB-SB,31-08-19 1:00,2019,8,31,1,0,202,0.58,94.87,134.67,0,2,14,0,0,0,0,89.38,142.91,0,,25,scattered clouds
3MB-SB,31-08-19 2:00,2019,8,31,2,0,98,0.53,90.24,144.84,0,2,24,0,0,0,0,90.98,140.44,0,,25,broken clouds
3MB-SB,31-08-19 3:00,2019,8,31,3,0,76,1.29,84.28,152.71,0,2,32,0,0,0,0,90.03,141.86,0,,25,broken clouds
3MB-SB,31-08-19 6:00,2019,8,31,6,0,283,0.87,80.41,159.68,0,2,39,0,0,0,0,77.41,165.61,0,,25,broken clouds
3MB-SB,31-08-19 7:00,2019,8,31,7,0,444,0.54,70.64,182.27,0,3,2,0,0,0,0,73.91,172.86,0,,25,scattered clouds
3MB-SB,31-08-19 8:00,2019,8,31,8,0,611,0.57,81.5,157.13,0,2,37,0,0,0,0,77.08,165.74,0,,25,scattered clouds
3MB-SB,31-08-19 9:00,2019,8,31,9,0,762,0.6,79.87,160.33,0,2,40,0,0,0,0,73.83,172.98,0,,26,scattered clouds
3MB-SB,31-08-19 10:00,2019,8,31,10,0,800,0.69,80.06,160.18,0,2,40,0,0,0,0,72.72,175.64,0,,27,broken clouds
3MB-SB,31-08-19 11:00,2019,8,31,11,0,862,0.78,77.89,164.27,0,2,44,0,0,0,0,75.65,168.81,0,,28,broken clouds
3MB-SB,31-08-19 12:00,2019,8,31,12,0,958,0.65,76.26,168.18,0,2,48,0,0,0,0,75.14,169.95,0,,29,broken clouds
3MB-SB,31-08-19 13:00,2019,8,31,13,0,888,0.63,78.21,163.37,0,2,43,0,0,0,0,76.43,167.07,0,,29,broken clouds
3MB-SB,31-08-19 14:00,2019,8,31,14,0,939,0.63,81.4,157.08,0,2,37,0,0,0,0,77.67,164.44,0,,30,broken clouds
3MB-SB,31-08-19 15:00,2019,8,31,15,0,1043,0.69,81.92,156.27,0,2,36,0,0,0,0,80.34,158.95,0,,29,broken clouds
3MB-SB,31-08-19 16:00,2019,8,31,16,0,986,0.58,82.32,155.34,0,2,35,0,0,0,0,80.47,158.69,0,,29,broken clouds
3MB-SB,31-08-19 17:00,2019,8,31,17,0,1068,0.78,76.83,166.46,0,2,46,0,0,0,0,81.31,157.05,0,,29,broken clouds
3MB-SB,31-08-19 18:00,2019,8,31,18,0,993,1.33,81.55,156.75,0,2,36,0,0,0,0,81.54,156.62,0,,28,broken clouds
3MB-SB,31-08-19 19:00,2019,8,31,19,0,1089,1.48,79.67,160.44,0,2,40,0,0,0,0,80.93,157.83,0,,27,broken clouds
3MB-SB,31-08-19 20:00,2019,8,31,20,0,1007,1.1,76.97,166.02,0,2,46,0,0,0,0,77.34,165.12,0,,27,scattered clouds
3MB-SB,31-08-19 21:00,2019,8,31,21,0,880,1,81.51,156.94,0,2,36,0,0,0,0,79.56,160.53,0,,26,scattered clouds
3MB-SB,31-08-19 22:00,2019,8,31,22,0,656,0.65,86.14,148.35,0,2,28,0,0,0,0,81.44,156.79,0,,26,scattered clouds
3MB-SB,31-08-19 23:00,2019,8,31,23,0,437,0.47,84.04,152.22,0,2,32,0,0,0,0,82.82,154.21,0,,26,scattered clouds
3MB-SB,01-09-19 0:00,2019,9,1,0,0,313,0.4,84.74,150.73,0,2,30,0,0,0,0,87.09,146.63,0,,26,scattered clouds
3MB-SB,01-09-19 1:00,2019,9,1,1,0,149,0.83,81.86,156.12,0,2,36,0,0,0,0,89.72,142.32,0,,25,scattered clouds
3MB-SB,01-09-19 2:00,2019,9,1,2,0,94,0.62,88.72,144.3,0,2,24,0,0,0,0,92.06,138.71,0,,25,scattered clouds
3MB-SB,01-09-19 3:00,2019,9,1,3,0,74,1.96,90.92,140.92,0,2,20,0,0,0,0,89.36,142.92,0,,24,light rain
3MB-SB,01-09-19 6:00,2019,9,1,6,0,174,0.53,83.41,153.84,0,2,33,0,0,0,0,78.69,162.43,0,,24,light rain
3MB-SB,01-09-19 7:00,2019,9,1,7,0,313,0.57,74.76,171.13,0,2,51,0,0,0,0,77.62,164.76,0,,24,light rain
3MB-SB,01-09-19 8:00,2019,9,1,8,0,447,0.57,84.46,151.89,0,2,31,0,0,0,0,81.81,156.12,0,,24,light rain
3MB-SB,01-09-19 9:00,2019,9,1,9,0,615,0.67,81.15,159.03,0,2,39,0,0,0,0,82.25,155.29,0,,26,light rain
3MB-SB,01-09-19 10:00,2019,9,1,10,0,664,0.67,91.61,140.07,0,2,20,0,0,0,0,82.26,155.25,0,,25,broken clouds
3MB-SB,01-09-19 11:00,2019,9,1,11,0,582,0.59,92.31,138.48,0,2,18,0,0,0,0,85.62,149.15,0,,25,broken clouds
3MB-SB,01-09-19 12:00,2019,9,1,12,0,624,0.62,88.8,144.46,0,2,24,0,0,0,0,85.86,148.75,0,,24,light intensity drizzle
3MB-SB,01-09-19 13:00,2019,9,1,13,0,683,0.48,83.82,152.84,0,2,32,0,0,0,0,84,152.07,0,,26,light intensity drizzle
3MB-SB,01-09-19 14:00,2019,9,1,14,0,800,0.71,84.4,152.16,0,2,32,0,0,0,0,84.16,151.76,0,,27,broken clouds
3MB-SB,01-09-19 15:00,2019,9,1,15,0,854,0.64,84.56,151.11,0,2,31,0,0,0,0,82.35,155.07,0,,28,broken clouds
3MB-SB,01-09-19 16:00,2019,9,1,16,0,794,0.49,87.42,146.42,0,2,26,0,0,0,0,84.55,151.03,0,,27,overcast clouds
3MB-SB,01-09-19 17:00,2019,9,1,17,0,793,0.69,88.55,144.47,0,2,24,0,0,0,0,85.28,149.74,0,,27,overcast clouds
3MB-SB,01-09-19 18:00,2019,9,1,18,0,820,0.71,86.37,147.97,0,2,27,0,0,0,0,82.91,154.09,0,,25,overcast clouds
3MB-SB,01-09-19 19:00,2019,9,1,19,0,720,0.8,86.45,147.83,0,2,27,0,0,0,0,83.37,153.22,0,,25,overcast clouds
3MB-SB,01-09-19 20:00,2019,9,1,20,0,747,0.87,78.17,164.38,0,2,44,0,0,0,0,77.5,164.77,0,,26,broken clouds
3MB-SB,01-09-19 21:00,2019,9,1,21,0,697,1.02,84.71,150.85,0,2,30,0,0,0,0,79.58,160.47,0,,25,scattered clouds
3MB-SB,01-09-19 22:00,2019,9,1,22,0,566,0.94,82.41,155.11,0,2,35,0,0,0,0,82.19,155.38,0,,25,light rain
3MB-SB,01-09-19 23:00,2019,9,1,23,0,410,0.64,84.63,151.98,0,2,31,0,0,0,0,85.08,150.08,0,,25,scattered clouds
3MB-SB,02-09-19 0:00,2019,9,2,0,0,180,0.59,80.3,159.32,0,2,39,0,0,0,0,87.33,146.27,0,,24,light rain
3MB-SB,02-09-19 1:00,2019,9,2,1,0,106,0.69,89.74,143.74,0,2,23,0,0,0,0,88.59,144.15,0,,25,few clouds
3MB-SB,02-09-19 2:00,2019,9,2,2,0,55,1.73,88.86,144.57,0,2,24,0,0,0,0,89.86,142.14,0,,25,few clouds
3MB-SB,02-09-19 3:00,2019,9,2,3,0,31,1.5,91.82,139.12,0,2,19,0,0,0,0,89.74,142.55,0,,25,light rain
3MB-SB,02-09-19 5:00,2019,9,2,5,0,147,0.37,87.11,146.77,0,2,26,0,0,0,0,88.67,144.04,0,,25,scattered clouds
3MB-SB,02-09-19 6:00,2019,9,2,6,0,892,0.71,63.46,212.38,0,3,32,0,0,0,0,64.55,204.08,0,,23,light rain
3MB-SB,02-09-19 7:00,2019,9,2,7,0,907,9.84,19.36,759.69,0,12,39,440.46,0,7,20,31.22,429.41,110.18,,23,light rain
3MB-SB,02-09-19 8:00,2019,9,2,8,0,867,12.64,13.55,958.9,0,15,58,639.67,0,10,39,23.52,546.06,226.83,,25,scattered clouds
3MB-SB,02-09-19 9:00,2019,9,2,9,0,944,5.88,53.81,336.78,0,5,36,17.55,0,0,17,47.53,287.01,0,,27,light rain
3MB-SB,02-09-19 10:00,2019,9,2,10,0,893,0.73,77.81,164.53,0,2,44,0,0,0,0,69.25,184.5,0,,27,light rain
3MB-SB,02-09-19 11:00,2019,9,2,11,0,899,0.62,79.06,161.67,0,2,41,0,0,0,0,72.59,175.92,0,,27,light rain
3MB-SB,02-09-19 12:00,2019,9,2,12,0,951,0.71,72.54,177.66,0,2,57,0,0,0,0,70.33,181.57,0,,29,light rain
3MB-SB,02-09-19 13:00,2019,9,2,13,0,945,0.6,79.55,160.69,0,2,40,0,0,0,0,74.21,172.18,0,,28,broken clouds
3MB-SB,02-09-19 14:00,2019,9,2,14,0,956,0.6,79.56,160.96,0,2,40,0,0,0,0,78.93,161.8,0,,29,broken clouds
3MB-SB,02-09-19 15:00,2019,9,2,15,0,962,0.76,76.25,168.71,0,2,48,0,0,0,0,80.27,159.1,0,,30,broken clouds
3MB-SB,02-09-19 16:00,2019,9,2,16,0,911,0.68,80.65,158.66,0,2,38,0,0,0,0,81.45,156.81,0,,29,broken clouds
3MB-SB,02-09-19 17:00,2019,9,2,17,0,992,0.63,79.17,162.06,0,2,42,0,0,0,0,79.17,161.3,0,,30,broken clouds
3MB-SB,02-09-19 18:00,2019,9,2,18,0,1160,0.74,78.6,162.94,0,2,42,0,0,0,0,80,159.63,0,,29,broken clouds
3MB-SB,02-09-19 19:00,2019,9,2,19,0,1086,0.87,79.11,161.77,0,2,41,0,0,0,0,79.38,160.93,0,,28,broken clouds
3MB-SB,02-09-19 20:00,2019,9,2,20,0,1231,1.16,80.51,158.98,0,2,38,0,0,0,0,75.36,169.46,0,,27,scattered clouds
3MB-SB,02-09-19 21:00,2019,9,2,21,0,802,0.87,81.7,156.84,0,2,36,0,0,0,0,77.2,165.46,0,,27,few clouds
3MB-SB,02-09-19 22:00,2019,9,2,22,0,533,0.56,83.18,154.44,0,2,34,0,0,0,0,76.58,166.77,0,,26,few clouds
3MB-SB,02-09-19 23:00,2019,9,2,23,0,347,0.48,81.76,156.54,0,2,36,0,0,0,0,82.79,154.29,0,,25,few clouds
3MB-SB,03-09-19 0:00,2019,9,3,0,0,136,0.55,93.78,136.87,0,2,16,0,0,0,0,84.14,151.78,0,,25,few clouds
3MB-SB,03-09-19 1:00,2019,9,3,1,0,76,0.78,98.65,130.14,0,2,10,0,0,0,0,84.62,150.92,0,,25,few clouds
3MB-SB,03-09-19 5:00,2019,9,3,5,0,94,0.99,87.41,147.24,0,2,27,0,0,0,0,84.41,151.3,0,,25,few clouds
3MB-SB,03-09-19 6:00,2019,9,3,6,0,711,2.01,69.59,189.97,0,3,9,0,0,0,0,70.07,185.46,0,,25,few clouds
