Description,Date,Year,Month,Day,Hour,Minutes,Detected Devices,Stay Time,Speed [km/h],Total Travel Time seconds,Travel Time hour,Travel Time minutes,Travel Time seconds,Total Loss Time seconds,Loss Time hours,Loss Time minutes,Loss Time seconds,Typical speed [km/h],Typical Travel Time,Typical Loss Time,Temperature,Weather,Level of Service,Length of Detection,Number of Lanes,Day of Week,Time of Day
IKRD_Northbound,06/07/2019 01:00,2019,7,6,1,0,88,3.02,36.47,261.5,0,4,21,58.55,0,0,58,36.56,222.56,19.61,25,few clouds,F,2.260220444,4,7,Late Night
IKRD_Northbound,06/07/2019 02:00,2019,7,6,2,0,41,1.94,48.52,167.54,0,2,47,0,0,0,0,39.36,206.33,3.38,25,few clouds,F,2.255874667,4,7,Late Night
IKRD_Northbound,06/07/2019 03:00,2019,7,6,3,0,51,5.53,50.69,160.24,0,2,40,0,0,0,0,41.67,194.85,0,25,few clouds,F,2.25538875,4,7,Late Night
IKRD_Northbound,06/07/2019 04:00,2019,7,6,4,0,33,2.03,48.92,166.93,0,2,46,0,0,0,0,42.77,189.81,0,25,light intensity drizzle,F,2.25504825,4,7,Early Morning
IKRD_Northbound,06/07/2019 05:00,2019,7,6,5,0,64,4.05,41.58,197.33,0,3,17,0,0,0,0,44.74,181.46,0,25,scattered clouds,F,2.255144556,4,7,Early Morning
IKRD_Northbound,06/07/2019 06:00,2019,7,6,6,0,139,1.53,44.77,185.16,0,3,5,0,0,0,0,46.1,176.26,0,25,light rain,F,2.257107222,4,7,Early Morning
IKRD_Northbound,06/07/2019 07:00,2019,7,6,7,0,198,1.56,46.17,176.07,0,2,56,0,0,0,0,42.59,190.69,0,24,scattered clouds,F,2.255968639,4,7,Early Morning
IKRD_Northbound,06/07/2019 08:00,2019,7,6,8,0,202,1.91,49.67,165.06,0,2,45,0,0,0,0,46.89,173.16,0,24,scattered clouds,F,2.255409,4,7,Early Morning
IKRD_Northbound,06/07/2019 09:00,2019,7,6,9,0,234,1.96,43.37,194.77,0,3,14,0,0,0,0,46.26,175.54,0,24,scattered clouds,F,2.255689,4,7,Late Morning
IKRD_Northbound,06/07/2019 10:00,2019,7,6,10,0,270,2.68,47.73,171.37,0,2,51,0,0,0,0,43.28,187.61,0,25,scattered clouds,F,2.255489111,4,7,Late Morning
IKRD_Northbound,06/07/2019 11:00,2019,7,6,11,0,213,2.48,44.98,186.16,0,3,6,0,0,0,0,41.85,194.12,0,27,few clouds,F,2.256645,4,7,Late Morning
IKRD_Northbound,06/07/2019 12:00,2019,7,6,12,0,214,1.55,32.23,271.95,0,4,31,69,0,1,9,36.64,222.17,19.22,28,scattered clouds,F,2.261196889,4,7,Early Afternoon
IKRD_Northbound,06/07/2019 13:00,2019,7,6,13,0,244,2.62,41.45,197.24,0,3,17,0,0,0,0,33.44,242.82,39.87,28,broken clouds,F,2.255528,4,7,Early Afternoon
IKRD_Northbound,06/07/2019 14:00,2019,7,6,14,0,298,1.72,39.46,212.75,0,3,32,9.8,0,0,9,29.81,272.43,69.48,29,broken clouds,F,2.25587175,4,7,Early Afternoon
IKRD_Northbound,06/07/2019 15:00,2019,7,6,15,0,244,2.69,27.2,313.57,0,5,13,110.62,0,1,50,27.37,297.79,94.84,29,broken clouds,F,2.264031194,4,7,Late Afternoon
IKRD_Northbound,06/07/2019 16:00,2019,7,6,16,0,440,0,30.22,270.45,0,4,30,67.5,0,1,7,26.33,308.71,105.76,29,broken clouds,F,2.257870639,4,7,Late Afternoon
IKRD_Northbound,06/07/2019 17:00,2019,7,6,17,0,539,0.28,44.25,185.11,0,3,5,0,0,0,0,27.64,293.85,90.9,29,broken clouds,F,2.256115,4,7,Late Afternoon
IKRD_Northbound,06/07/2019 18:00,2019,7,6,18,0,304,1.83,45.63,180.6,0,3,0,0,0,0,0,27.64,294.11,91.16,29,broken clouds,F,2.258111222,4,7,Evening
IKRD_Northbound,06/07/2019 19:00,2019,7,6,19,0,242,1.85,45.7,178.2,0,2,58,0,0,0,0,30.94,262.66,59.71,28,scattered clouds,F,2.257416778,4,7,Evening
IKRD_Northbound,06/07/2019 20:00,2019,7,6,20,0,251,2.54,28.23,376.17,0,6,16,173.22,0,2,53,29.52,275.2,72.25,27,scattered clouds,F,2.25664,4,7,Evening
IKRD_Northbound,06/07/2019 21:00,2019,7,6,21,0,269,8.1,8.93,917.05,0,15,17,714.1,0,11,54,34.85,233.62,30.67,27,few clouds,F,2.261571389,4,7,Late Evening
IKRD_Northbound,06/07/2019 22:00,2019,7,6,22,0,231,7.91,13.75,608.2,0,10,8,405.25,0,6,45,37.82,214.75,11.8,27,few clouds,F,2.256068056,4,7,Late Evening
IKRD_Northbound,06/07/2019 23:00,2019,7,6,23,0,149,3.04,21.51,379.71,0,6,19,176.76,0,2,56,38.38,211.57,8.62,27,few clouds,F,2.255571278,4,7,Late Evening
IKRD_Northbound,07/07/2019 00:00,2019,7,7,0,0,149,2.36,23.36,350.75,0,5,50,147.8,0,2,27,39.39,206.11,3.16,26,few clouds,F,2.255186917,4,1,Late Night
IKRD_Northbound,07/07/2019 01:00,2019,7,7,1,0,80,0,24.7,339.11,0,5,39,136.16,0,2,16,42.61,191.12,0,26,few clouds,F,2.262117556,4,1,Late Night
IKRD_Northbound,07/07/2019 02:00,2019,7,7,2,0,50,6.37,33.81,245.99,0,4,5,43.04,0,0,43,43.41,187.03,0,26,broken clouds,F,2.255270083,4,1,Late Night
IKRD_Northbound,07/07/2019 03:00,2019,7,7,3,0,25,1.1,37.52,216.96,0,3,36,14.01,0,0,14,45.22,179.63,0,26,broken clouds,F,2.256352389,4,1,Late Night
IKRD_Northbound,07/07/2019 05:00,2019,7,7,5,0,34,102.05,47.23,175.84,0,2,55,0,0,0,0,53.43,152.07,0,25,scattered clouds,F,2.25697225,4,1,Early Morning
IKRD_Northbound,07/07/2019 06:00,2019,7,7,6,0,94,2.96,38.96,208.56,0,3,28,5.61,0,0,5,52.49,154.8,0,25,few clouds,F,2.25707,4,1,Early Morning
IKRD_Northbound,07/07/2019 07:00,2019,7,7,7,0,165,2.15,43.73,187.67,0,3,7,0,0,0,0,48.59,167.16,0,25,few clouds,F,2.256195667,4,1,Early Morning
IKRD_Northbound,07/07/2019 08:00,2019,7,7,8,0,206,2.64,43.45,190.72,0,3,10,0,0,0,0,50.7,160.14,0,25,few clouds,F,2.255305,4,1,Early Morning
IKRD_Northbound,07/07/2019 09:00,2019,7,7,9,0,182,3.12,40.1,202.73,0,3,22,0,0,0,0,49.54,163.88,0,26,few clouds,F,2.255170889,4,1,Late Morning
IKRD_Northbound,07/07/2019 10:00,2019,7,7,10,0,715,0.07,38.76,217.77,0,3,37,14.82,0,0,14,48.98,165.77,0,27,scattered clouds,F,2.255392944,4,1,Late Morning
IKRD_Northbound,07/07/2019 11:00,2019,7,7,11,0,1164,0.65,30.07,272.33,0,4,32,69.38,0,1,9,49.12,165.26,0,28,scattered clouds,F,2.254880889,4,1,Late Morning
IKRD_Northbound,07/07/2019 12:00,2019,7,7,12,0,673,6.18,44.79,185.91,0,3,5,0,0,0,0,50.45,160.95,0,29,broken clouds,F,2.255535417,4,1,Early Afternoon
IKRD_Northbound,07/07/2019 13:00,2019,7,7,13,0,634,6.56,39,211.95,0,3,31,9,0,0,9,49.14,165.25,0,29,broken clouds,F,2.2556625,4,1,Early Afternoon
IKRD_Northbound,07/07/2019 14:00,2019,7,7,14,0,712,6.93,28.38,289.29,0,4,49,86.34,0,1,26,44.32,183.93,0,29,broken clouds,F,2.264382667,4,1,Early Afternoon
IKRD_Northbound,07/07/2019 15:00,2019,7,7,15,0,726,7.26,26.64,309.36,0,5,9,106.41,0,1,46,38,213.76,10.81,29,broken clouds,F,2.256355556,4,1,Late Afternoon
IKRD_Northbound,07/07/2019 16:00,2019,7,7,16,0,645,5.33,26.93,304.21,0,5,4,101.26,0,1,41,35.4,229.54,26.59,30,broken clouds,F,2.257143333,4,1,Late Afternoon
IKRD_Northbound,07/07/2019 17:00,2019,7,7,17,0,665,6.32,27.55,297.69,0,4,57,94.74,0,1,34,40.79,199.25,0,29,broken clouds,F,2.257613194,4,1,Late Afternoon
IKRD_Northbound,07/07/2019 18:00,2019,7,7,18,0,1010,3.91,29.85,272.67,0,4,32,69.72,0,1,9,45.59,178.16,0,29,broken clouds,F,2.256198444,4,1,Evening
IKRD_Northbound,07/07/2019 19:00,2019,7,7,19,0,1269,0.38,28.68,284.84,0,4,44,81.89,0,1,21,44.24,183.68,0,28,broken clouds,F,2.257223111,4,1,Evening
IKRD_Northbound,07/07/2019 20:00,2019,7,7,20,0,1055,4.81,26.16,311.82,0,5,11,108.87,0,1,48,38.98,208.51,5.56,28,broken clouds,F,2.257699944,4,1,Evening
IKRD_Northbound,07/07/2019 21:00,2019,7,7,21,0,510,14.11,24.82,329.96,0,5,29,127.01,0,2,7,39.99,203.1,0.15,27,broken clouds,F,2.2561025,4,1,Late Evening
IKRD_Northbound,07/07/2019 22:00,2019,7,7,22,0,492,14.57,31.77,281.41,0,4,41,78.46,0,1,18,42.66,190.42,0,25,light rain,F,2.256477,4,1,Late Evening
IKRD_Northbound,07/07/2019 23:00,2019,7,7,23,0,362,9.52,32.33,257.37,0,4,17,54.42,0,0,54,45.03,180.28,0,25,light rain,F,2.255002333,4,1,Late Evening
IKRD_Northbound,08/07/2019 00:00,2019,7,8,0,0,166,3.24,44.52,191.07,0,3,11,0,0,0,0,45.84,177.15,0,26,scattered clouds,F,2.25571,4,2,Late Night
IKRD_Northbound,08/07/2019 01:00,2019,7,8,1,0,114,14.27,42,194.67,0,3,14,0,0,0,0,47.53,170.83,0,26,scattered clouds,F,2.255430528,4,2,Late Night
IKRD_Northbound,08/07/2019 02:00,2019,7,8,2,0,42,17.05,40.05,204.61,0,3,24,1.66,0,0,1,46.16,175.9,0,25,thunderstorm,F,2.255428889,4,2,Late Night
IKRD_Northbound,08/07/2019 05:00,2019,7,8,5,0,54,5.51,52.4,155.13,0,2,35,0,0,0,0,54.02,150.72,0,23,thunderstorm,F,2.261637333,4,2,Early Morning
IKRD_Northbound,08/07/2019 06:00,2019,7,8,6,0,434,5.78,49.88,163.48,0,2,43,0,0,0,0,57.73,140.82,0,23,few clouds,F,2.258205167,4,2,Early Morning
IKRD_Northbound,08/07/2019 07:00,2019,7,8,7,0,850,10.78,55.74,146.83,0,2,26,0,0,0,0,50.78,160,0,23,few clouds,F,2.256888889,4,2,Early Morning
IKRD_Northbound,08/07/2019 08:00,2019,7,8,8,0,971,8.77,50.35,162.69,0,2,42,0,0,0,0,47.67,170.89,0,24,scattered clouds,F,2.262868417,4,2,Early Morning
IKRD_Northbound,08/07/2019 09:00,2019,7,8,9,0,843,8.09,43.78,190.05,0,3,10,0,0,0,0,43.55,186.46,0,25,scattered clouds,F,2.255648056,4,2,Late Morning
IKRD_Northbound,08/07/2019 10:00,2019,7,8,10,0,975,5.09,46.75,174.59,0,2,54,0,0,0,0,44.79,181.41,0,26,scattered clouds,F,2.25704275,4,2,Late Morning
IKRD_Northbound,08/07/2019 11:00,2019,7,8,11,0,1273,0.19,45.35,182.75,0,3,2,0,0,0,0,46.54,174.48,0,27,scattered clouds,F,2.255638667,4,2,Late Morning
IKRD_Northbound,08/07/2019 12:00,2019,7,8,12,0,1250,1.54,43.8,189.56,0,3,9,0,0,0,0,41.78,194.57,0,27,broken clouds,F,2.258092944,4,2,Early Afternoon
IKRD_Northbound,08/07/2019 13:00,2019,7,8,13,0,754,7.91,40.85,204.63,0,3,24,1.68,0,0,1,39.14,207.87,4.92,28,broken clouds,F,2.260008833,4,2,Early Afternoon
IKRD_Northbound,08/07/2019 14:00,2019,7,8,14,0,676,6.22,46.28,175.8,0,2,55,0,0,0,0,34.08,238.29,35.34,29,scattered clouds,F,2.255812,4,2,Early Afternoon
IKRD_Northbound,08/07/2019 15:00,2019,7,8,15,0,1320,0.47,40.75,204.03,0,3,24,1.08,0,0,1,30.1,270.05,67.1,29,scattered clouds,F,2.257918056,4,2,Late Afternoon
IKRD_Northbound,08/07/2019 16:00,2019,7,8,16,0,1424,0.32,35.04,237.88,0,3,57,34.93,0,0,34,28.69,283.04,80.09,29,scattered clouds,F,2.255671556,4,2,Late Afternoon
IKRD_Northbound,08/07/2019 17:00,2019,7,8,17,0,1494,0.4,36.28,229.44,0,3,49,26.49,0,0,26,26.05,311.89,108.94,29,scattered clouds,F,2.256870694,4,2,Late Afternoon
IKRD_Northbound,08/07/2019 18:00,2019,7,8,18,0,1232,5.98,40.65,202.23,0,3,22,0,0,0,0,23.53,346.58,143.63,28,few clouds,F,2.265285389,4,2,Evening
IKRD_Northbound,08/07/2019 19:00,2019,7,8,19,0,838,8.14,38.08,215.15,0,3,35,12.2,0,0,12,22.04,368.56,165.61,27,few clouds,F,2.256406222,4,2,Evening
IKRD_Northbound,08/07/2019 20:00,2019,7,8,20,0,1247,3.32,36.23,230.51,0,3,50,27.56,0,0,27,22.79,356.26,153.31,27,scattered clouds,F,2.255323722,4,2,Evening
IKRD_Northbound,08/07/2019 21:00,2019,7,8,21,0,1386,0.08,42.3,193.91,0,3,13,0,0,0,0,25.88,314.85,111.9,26,scattered clouds,F,2.263421667,4,2,Late Evening
IKRD_Northbound,08/07/2019 22:00,2019,7,8,22,0,1091,0.45,44.24,187.42,0,3,7,0,0,0,0,31.36,259.95,57,25,few clouds,F,2.264453333,4,2,Late Evening
IKRD_Northbound,08/07/2019 23:00,2019,7,8,23,0,566,0.3,25.63,358.54,0,5,58,155.59,0,2,35,34.76,233.56,30.61,25,few clouds,F,2.255151556,4,2,Late Evening
IKRD_Northbound,09/07/2019 00:00,2019,7,9,0,0,185,4.41,35.1,252.01,0,4,12,49.06,0,0,49,33.21,244.82,41.87,25,few clouds,F,2.2584645,4,3,Late Night
IKRD_Northbound,09/07/2019 01:00,2019,7,9,1,0,75,12.25,46.4,177.1,0,2,57,0,0,0,0,31.08,261.47,58.52,25,few clouds,F,2.257357667,4,3,Late Night
IKRD_Northbound,09/07/2019 02:00,2019,7,9,2,0,37,5.18,43.44,189.23,0,3,9,0,0,0,0,32.66,248.61,45.66,25,few clouds,F,2.255445167,4,3,Late Night
IKRD_Northbound,09/07/2019 05:00,2019,7,9,5,0,88,8.94,38.6,211.46,0,3,31,8.51,0,0,8,39.47,205.71,2.76,25,few clouds,F,2.255381583,4,3,Early Morning
IKRD_Northbound,09/07/2019 06:00,2019,7,9,6,0,330,10.79,45.24,179.62,0,2,59,0,0,0,0,43.27,187.8,0,25,few clouds,F,2.257251667,4,3,Early Morning
IKRD_Northbound,09/07/2019 07:00,2019,7,9,7,0,629,20.3,45.62,181.12,0,3,1,0,0,0,0,48.03,169.06,0,25,few clouds,F,2.255542167,4,3,Early Morning
IKRD_Northbound,09/07/2019 08:00,2019,7,9,8,0,921,8.03,43.89,190.5,0,3,10,0,0,0,0,43.32,189.02,0,25,few clouds,F,2.274540667,4,3,Early Morning
IKRD_Northbound,09/07/2019 09:00,2019,7,9,9,0,857,7.61,44.68,183.03,0,3,3,0,0,0,0,36.36,223.35,20.4,25,few clouds,F,2.255835,4,3,Late Morning
IKRD_Northbound,09/07/2019 10:00,2019,7,9,10,0,1333,0.52,47.11,172.62,0,2,52,0,0,0,0,35.8,226.92,23.97,26,few clouds,F,2.256593333,4,3,Late Morning
IKRD_Northbound,09/07/2019 11:00,2019,7,9,11,0,1381,0.41,38.33,227.4,0,3,47,24.45,0,0,24,36.07,225.31,22.36,23,moderate rain,F,2.257481028,4,3,Late Morning
IKRD_Northbound,09/07/2019 12:00,2019,7,9,12,0,1044,3.46,35.8,235.04,0,3,55,32.09,0,0,32,32.62,249.68,46.73,27,broken clouds,F,2.262378222,4,3,Early Afternoon
IKRD_Northbound,09/07/2019 13:00,2019,7,9,13,0,1452,0.72,29.23,294.75,0,4,54,91.8,0,1,31,31.29,259.59,56.64,29,light intensity drizzle,F,2.25626975,4,3,Early Afternoon
IKRD_Northbound,09/07/2019 14:00,2019,7,9,14,0,1288,0.43,38.91,212.63,0,3,32,9.68,0,0,9,31.69,256.6,53.65,29,broken clouds,F,2.258792778,4,3,Early Afternoon
IKRD_Northbound,09/07/2019 15:00,2019,7,9,15,0,457,0.28,22.25,428.74,0,7,8,225.79,0,3,45,30.62,265.81,62.86,30,broken clouds,F,2.260861722,4,3,Late Afternoon
IKRD_Northbound,09/07/2019 16:00,2019,7,9,16,0,454,0,27.51,356.22,0,5,56,153.27,0,2,33,26.32,310.51,107.56,30,broken clouds,F,2.270173111,4,3,Late Afternoon
IKRD_Northbound,09/07/2019 17:00,2019,7,9,17,0,365,0,18.33,500.47,0,8,20,297.52,0,4,57,23.4,346.93,143.98,28,scattered clouds,F,2.255045,4,3,Late Afternoon
IKRD_Northbound,09/07/2019 18:00,2019,7,9,18,0,316,1.79,12.24,700.45,0,11,40,497.5,0,8,17,21.52,379.03,176.08,28,few clouds,F,2.265757111,4,3,Evening
IKRD_Northbound,09/07/2019 19:00,2019,7,9,19,0,452,0.6,33.24,255.79,0,4,15,52.84,0,0,52,21.29,381.63,178.68,29,few clouds,F,2.256917417,4,3,Evening
IKRD_Northbound,09/07/2019 20:00,2019,7,9,20,0,493,0.38,34.48,240.8,0,4,0,37.85,0,0,37,22.18,367.4,164.45,27,few clouds,F,2.263592222,4,3,Evening
IKRD_Northbound,09/07/2019 21:00,2019,7,9,21,0,419,4.46,33.38,259.48,0,4,19,56.53,0,0,56,26.51,306.53,103.58,26,few clouds,F,2.257252861,4,3,Late Evening
IKRD_Northbound,09/07/2019 22:00,2019,7,9,22,0,319,2.6,36.01,227.27,0,3,47,24.32,0,0,24,32.45,251.05,48.1,26,few clouds,F,2.262936806,4,3,Late Evening
IKRD_Northbound,09/07/2019 23:00,2019,7,9,23,0,263,1.59,33.95,240.63,0,4,0,37.68,0,0,37,35.13,231.12,28.17,26,few clouds,F,2.255346,4,3,Late Evening
IKRD_Northbound,10/07/2019 00:00,2019,7,10,0,0,160,2.49,34.53,235.38,0,3,55,32.43,0,0,32,35.61,228.03,25.08,26,few clouds,F,2.25559675,4,4,Late Night
IKRD_Northbound,10/07/2019 01:00,2019,7,10,1,0,49,9.33,38.51,212.08,0,3,32,9.13,0,0,9,34.81,233.24,30.29,26,few clouds,F,2.255301222,4,4,Late Night
IKRD_Northbound,10/07/2019 02:00,2019,7,10,2,0,57,15.61,45.36,179.51,0,2,59,0,0,0,0,34.04,238.55,35.6,25,few clouds,F,2.255622778,4,4,Late Night
IKRD_Northbound,10/07/2019 03:00,2019,7,10,3,0,16,3.25,43.23,188.35,0,3,8,0,0,0,0,34.42,235.92,32.97,25,few clouds,F,2.255657333,4,4,Late Night
IKRD_Northbound,10/07/2019 04:00,2019,7,10,4,0,23,6.66,36.16,226.28,0,3,46,23.33,0,0,23,37.7,215.61,12.66,25,few clouds,F,2.257915833,4,4,Early Morning
IKRD_Northbound,10/07/2019 05:00,2019,7,10,5,0,34,3.28,40.68,204.1,0,3,24,1.15,0,0,1,39.55,205.27,2.32,25,few clouds,F,2.255119028,4,4,Early Morning
IKRD_Northbound,10/07/2019 06:00,2019,7,10,6,0,151,2.23,47.36,171.62,0,2,51,0,0,0,0,43.07,188.65,0,25,few clouds,F,2.256987639,4,4,Early Morning
IKRD_Northbound,10/07/2019 07:00,2019,7,10,7,0,232,2.01,33.19,257.87,0,4,17,54.92,0,0,54,46.38,175.05,0,25,few clouds,F,2.2552275,4,4,Early Morning
IKRD_Northbound,10/07/2019 08:00,2019,7,10,8,0,284,1.7,42.68,191.42,0,3,11,0,0,0,0,38.4,214.46,11.51,25,haze,F,2.287573333,4,4,Early Morning
IKRD_Northbound,10/07/2019 09:00,2019,7,10,9,0,266,1.35,44.11,184.93,0,3,4,0,0,0,0,31.63,256.9,53.95,25,haze,F,2.257151944,4,4,Late Morning
IKRD_Northbound,10/07/2019 10:00,2019,7,10,10,0,231,1.77,47.48,171.76,0,2,51,0,0,0,0,33.56,241.98,39.03,26,scattered clouds,F,2.255791333,4,4,Late Morning
IKRD_Northbound,10/07/2019 11:00,2019,7,10,11,0,228,2.26,47.93,171.72,0,2,51,0,0,0,0,34.87,232.88,29.93,27,broken clouds,F,2.255701556,4,4,Late Morning
IKRD_Northbound,10/07/2019 12:00,2019,7,10,12,0,251,1.83,44.95,180.98,0,3,0,0,0,0,0,34.96,232.37,29.42,29,broken clouds,F,2.256570889,4,4,Early Afternoon
IKRD_Northbound,10/07/2019 13:00,2019,7,10,13,0,247,2.61,44.67,187.54,0,3,7,0,0,0,0,31.36,259.55,56.6,28,broken clouds,F,2.260968889,4,4,Early Afternoon
IKRD_Northbound,10/07/2019 14:00,2019,7,10,14,0,271,2.91,38.93,210.08,0,3,30,7.13,0,0,7,27.61,294.49,91.54,30,broken clouds,F,2.258574694,4,4,Early Afternoon
IKRD_Northbound,10/07/2019 15:00,2019,7,10,15,0,790,9.61,36.69,226.35,0,3,46,23.4,0,0,23,26.67,304.45,101.5,30,broken clouds,F,2.255467083,4,4,Late Afternoon
IKRD_Northbound,10/07/2019 16:00,2019,7,10,16,0,651,2.82,33.15,249.54,0,4,9,46.59,0,0,46,26.12,310.88,107.93,30,broken clouds,F,2.255607111,4,4,Late Afternoon
IKRD_Northbound,10/07/2019 17:00,2019,7,10,17,0,450,0.1,30.3,292.36,0,4,52,89.41,0,1,29,27.13,299.62,96.67,30,broken clouds,F,2.257969611,4,4,Late Afternoon
IKRD_Northbound,10/07/2019 18:00,2019,7,10,18,0,439,1.17,22.22,385.18,0,6,25,182.23,0,3,2,27.11,300.28,97.33,29,scattered clouds,F,2.261275222,4,4,Evening
IKRD_Northbound,10/07/2019 19:00,2019,7,10,19,0,323,2.74,26.2,334.13,0,5,34,131.18,0,2,11,25.71,315.96,113.01,28,few clouds,F,2.256481,4,4,Evening
IKRD_Northbound,10/07/2019 20:00,2019,7,10,20,0,303,2.12,37.22,219.75,0,3,39,16.8,0,0,16,25.28,321.45,118.5,27,few clouds,F,2.257293333,4,4,Evening
IKRD_Northbound,10/07/2019 21:00,2019,7,10,21,0,298,2.66,36.19,225.83,0,3,45,22.88,0,0,22,27.75,293.25,90.3,26,thunderstorm,F,2.26046875,4,4,Late Evening
IKRD_Northbound,10/07/2019 22:00,2019,7,10,22,0,176,6.91,29.92,318.39,0,5,18,115.44,0,1,55,34.34,236.83,33.88,26,thunderstorm,F,2.259095056,4,4,Late Evening
IKRD_Northbound,10/07/2019 23:00,2019,7,10,23,0,178,1.05,28.44,287.44,0,4,47,84.49,0,1,24,37.31,217.59,14.64,26,thunderstorm,F,2.255078583,4,4,Late Evening
IKRD_Northbound,11/07/2019 00:00,2019,7,11,0,0,100,2.34,34.47,241.52,0,4,1,38.57,0,0,38,34.76,233.61,30.66,25,few clouds,F,2.255634333,4,5,Late Night
IKRD_Northbound,11/07/2019 01:00,2019,7,11,1,0,59,0.98,42.95,190.76,0,3,10,0,0,0,0,36.1,225.43,22.48,25,few clouds,F,2.260561944,4,5,Late Night
IKRD_Northbound,11/07/2019 02:00,2019,7,11,2,0,62,0,40.58,200.89,0,3,20,0,0,0,0,37.24,218.19,15.24,25,few clouds,F,2.257054333,4,5,Late Night
IKRD_Northbound,11/07/2019 05:00,2019,7,11,5,0,47,1.36,41.37,196.74,0,3,16,0,0,0,0,41.53,196.2,0,25,few clouds,F,2.263385,4,5,Early Morning
IKRD_Northbound,11/07/2019 06:00,2019,7,11,6,0,212,3.51,40.82,200.37,0,3,20,0,0,0,0,46.66,174.02,0,25,few clouds,F,2.255492556,4,5,Early Morning
IKRD_Northbound,11/07/2019 07:00,2019,7,11,7,0,471,3.67,43.28,190.28,0,3,10,0,0,0,0,47.2,172.09,0,25,few clouds,F,2.256291111,4,5,Early Morning
IKRD_Northbound,11/07/2019 08:00,2019,7,11,8,0,603,3.98,44.24,186.89,0,3,6,0,0,0,0,41.13,200,0,24,few clouds,F,2.285,4,5,Early Morning
IKRD_Northbound,11/07/2019 09:00,2019,7,11,9,0,450,3.6,45.86,180.35,0,3,0,0,0,0,0,34.67,234.51,31.56,25,few clouds,F,2.258461583,4,5,Late Morning
IKRD_Northbound,11/07/2019 10:00,2019,7,11,10,0,423,6.76,45.59,180.4,0,3,0,0,0,0,0,39.87,203.83,0.88,27,light rain,F,2.25741725,4,5,Late Morning
IKRD_Northbound,11/07/2019 11:00,2019,7,11,11,0,477,4.01,47.88,171.48,0,2,51,0,0,0,0,40.53,200.39,0,27,scattered clouds,F,2.256057417,4,5,Late Morning
IKRD_Northbound,11/07/2019 12:00,2019,7,11,12,0,446,4.39,46.09,178.79,0,2,58,0,0,0,0,36.24,224.46,21.51,28,broken clouds,F,2.259564,4,5,Early Afternoon
IKRD_Northbound,11/07/2019 13:00,2019,7,11,13,0,750,6.93,41.78,195.78,0,3,15,0,0,0,0,33.04,246.71,43.76,29,broken clouds,F,2.264249556,4,5,Early Afternoon
IKRD_Northbound,11/07/2019 14:00,2019,7,11,14,0,721,5.78,33.1,254.44,0,4,14,51.49,0,0,51,30.62,265.2,62.25,28,light rain,F,2.255673333,4,5,Early Afternoon
IKRD_Northbound,11/07/2019 15:00,2019,7,11,15,0,781,2.35,29.64,300.93,0,5,0,97.98,0,1,37,27.89,291.75,88.8,27,overcast clouds,F,2.260252083,4,5,Late Afternoon
IKRD_Northbound,11/07/2019 16:00,2019,7,11,16,0,1022,0.16,19.42,444.81,0,7,24,241.86,0,4,1,27,300.85,97.9,,,F,2.256375,4,5,Late Afternoon
IKRD_Northbound,11/07/2019 17:00,2019,7,11,17,0,567,1.07,29.45,281.46,0,4,41,78.51,0,1,18,23.6,344.34,141.39,29,thunderstorm,F,2.25734,4,5,Late Afternoon
IKRD_Northbound,11/07/2019 18:00,2019,7,11,18,0,604,6.33,24.48,346.47,0,5,46,143.52,0,2,23,25.07,324,121.05,25,overcast clouds,F,2.2563,4,5,Evening
IKRD_Northbound,11/07/2019 19:00,2019,7,11,19,0,1231,3.94,22.18,367.88,0,6,7,164.93,0,2,44,23.39,347.23,144.28,25,thunderstorm with light rain,F,2.256030472,4,5,Evening
IKRD_Northbound,11/07/2019 20:00,2019,7,11,20,0,1427,0.48,22.52,382.05,0,6,22,179.1,0,2,59,24.37,333.56,130.61,25,thunderstorm with light rain,F,2.258015889,4,5,Evening
IKRD_Northbound,11/07/2019 21:00,2019,7,11,21,0,1199,1.27,31.07,272,0,4,32,69.05,0,1,9,27.39,298.63,95.68,25,thunderstorm with light rain,F,2.272076583,4,5,Late Evening
IKRD_Northbound,11/07/2019 22:00,2019,7,11,22,0,662,7.63,25.98,318.62,0,5,18,115.67,0,1,55,31.93,254.89,51.94,25,light rain,F,2.260732694,4,5,Late Evening
IKRD_Northbound,11/07/2019 23:00,2019,7,11,23,0,421,4.53,21.84,376.39,0,6,16,173.44,0,2,53,36.18,224.43,21.48,24,broken clouds,F,2.2555215,4,5,Late Evening
IKRD_Northbound,12/07/2019 00:00,2019,7,12,0,0,194,6.92,32.61,253.45,0,4,13,50.5,0,0,50,36.81,220.6,17.65,25,scattered clouds,F,2.255635,4,6,Late Night
IKRD_Northbound,12/07/2019 01:00,2019,7,12,1,0,67,12.57,45.65,178.52,0,2,58,0,0,0,0,37.95,214.12,11.17,25,scattered clouds,F,2.257181667,4,6,Late Night
IKRD_Northbound,12/07/2019 02:00,2019,7,12,2,0,33,4.01,45.2,180.4,0,3,0,0,0,0,0,38.39,211.47,8.52,24,scattered clouds,F,2.255092583,4,6,Late Night
IKRD_Northbound,12/07/2019 03:00,2019,7,12,3,0,37,8.79,55.13,147.43,0,2,27,0,0,0,0,39.52,205.54,2.59,24,scattered clouds,F,2.256372444,4,6,Late Night
